acsfProductionDate,approach.cellHealth,approach.creCell,approach.depth,approach.pilotName,approach.pilotTest01,approach.pilotTest04,approach.pilotTest05,approach.pilotTestYN,approach.sliceHealth,attempt,badSweeps,blankFillDate,container,date,depth,experimentType,extraction.endPipetteR,extraction.extractionNotes,extraction.extractionObservations,extraction.nucleus,extraction.pilotNameExtra,extraction.postPatch,extraction.pressureApplied,extraction.retractionPressureApplied,extraction.sampleObservations,extraction.timeChannelRecordingEnd,extraction.timeEnd,extraction.timeExtractionEnd,extraction.timeExtractionStart,extraction.timeRetractionEnd,extraction.timeRetractionStart,extraction.tubeID,failureCause,failureNotes,flipped,formVersion,freeFailureNotes,internalFillDate,internalSolution.concentrationBiocytin,internalSolution.concentrationRnaseInhibitor,internalSolution.version,internalSolution.volume,jem_created,limsSpecName,pipetteSpecName,qcNotes,recording.accessR,recording.humanCellTypePrediction,recording.membraneV,recording.pipetteR,recording.rheobase,recording.timeStart,recording.timeWholeCellStart,rigNumber,rigOperator,roi,sliceNotes,sliceQuality,status,successNotes,wellID,roi_major,roi_minor,jem_date_dt,jem_date_m
2018-07-19,2,None,,None,,,,,2,2.0,,2018-07-10,NA,2018-07-20 11:40:38 -0700,48.7,,5,,,no,,nucleus_absent,-30.0,-40.0,,,,12:49:35 -0700,12:48:55 -0700,12:53:14 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-20,Sst-IRES-Cre;Ai14-402667.03.02,,Accidentally ran breakin sweep for cell attached.,,,,4.8,,12:30:33 -0700,12:31:07 -0700,3,rustym,VISp2/3,#Health,Good,SUCCESS,"Patch/Cell Unstable,Patch Became Leaky",,VISp,layer 2/3,2018-07-20,2018-07
2018-07-19,2,Cre+,,None,,,,,2,3.0,,2018-07-10,NA,2018-07-20 11:42:49 -0700,49.4,,3.9,No seal and alexa fill leaking out.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-40.0,-40.0,No Bubbles,,,12:39:02 -0700,12:37:49 -0700,12:44:44 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-20,Pvalb-IRES-Cre;Ai14-402240.04.01,,,,,,4.3,,12:30:40 -0700,12:32:33 -0700,1,ramr,VISp6a,#Schedule,Good,SUCCESS,"Patch/Cell Unstable,Patch Became Leaky,Ended After C1",,VISp,layer 6a,2018-07-20,2018-07
2018-07-17,3,Cre+,,Electroporation,,practice,,,3,1.0,,2018-07-10,NA,2018-07-20 13:33:16 -0700,40,,0,,,no,,nucleus_absent,-30.0,-30.0,,,,13:56:14 -0700,13:55:15 -0700,14:00:42 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-20,Pvalb-IRES-Cre;Ai14-402240.05.01,,,,,,4.7,,13:45:56 -0700,13:48:30 -0700,5,brianle,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-07-20,2018-07
2018-07-20,3,Cre+,,Electroporation,,practice,,,3,1.0,,2018-07-10,NA,2018-07-23 10:20:31 -0700,40,,0.0,,,no,,nucleus_absent,-30.0,-30.0,,,,10:58:38 -0700,10:57:00 -0700,11:05:40 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Pvalb-IRES-Cre;Ai14-402243.01.01,,,,,,6.0,,10:47:27 -0700,10:50:05 -0700,5,brianle,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-07-23,2018-07
2018-07-20,3,Cre+,,None,,,,,4,1.0,4-43,2018-07-10,NA,2018-07-23 10:33:41 -0700,75.8,,8,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-25.0,-25.0,,,,12:18:07 -0700,12:17:37 -0700,12:18:44 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Pvalb-IRES-Cre;Ai14-402243.03.01,,,,,,4.1,,12:10:02 -0700,12:11:25 -0700,4,kristenh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-07-23,2018-07
2018-07-20,3,Cre+,,Electroporation,,practice,,,3,3.0,,2018-07-10,NA,2018-07-23 12:53:12 -0700,40,,0,,,no,,nucleus_absent,-30.0,-30.0,,,,14:47:22 -0700,14:45:23 -0700,14:53:20 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Vip-IRES-Cre;Ai14-403930.02.01,,,,,,5.6,,14:37:02 -0700,14:40:26 -0700,5,brianle,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-07-23,2018-07
2018-07-20,3,Cre+,,Electroporation,,practice,,,3,4.0,,2018-07-10,NA,2018-07-23 12:53:12 -0700,40,,0,,,no,,nucleus_absent,-30.0,-30.0,,,,15:27:02 -0700,15:25:15 -0700,15:29:49 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Vip-IRES-Cre;Ai14-403930.02.01,,,,,,3.7,,15:18:28 -0700,15:20:13 -0700,5,brianle,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-07-23,2018-07
2018-07-20,2,Cre+,,None,,,,,2,1.0,,2018-07-10,NA,2018-07-23 14:12:39 -0700,57.7,,9.9,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-40.0,-40.0,No Bubbles,,,14:43:51 -0700,14:42:29 -0700,14:49:38 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-402909.04.02,,,,,,4.7,,14:34:48 -0700,14:36:32 -0700,1,ramr,VISp6a,#Health. Damage outside of V1. ,Damaged,SUCCESS,"Patch/Cell Unstable,Rheobase Changed,Ended After C1",,VISp,layer 6a,2018-07-23,2018-07
2018-07-20,3,Cre+,,None,,,,,4,1.0,,2018-07-10,NA,2018-07-23 15:01:51 -0700,35.7,,6,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-25.0,-25.0,,,,15:15:58 -0700,15:15:33 -0700,15:17:03 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-23,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-402909.03.02,,,,,,3.6,,15:08:08 -0700,15:09:02 -0700,4,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-07-23,2018-07
2018-07-20,3,Cre-,,Electroporation,,practice,,,3,1.0,,2018-07-10,NA,2018-07-24 10:02:33 -0700,35,,0,,,,,nucleus_absent,-30.0,-30.0,,,,10:24:26 -0700,10:22:58 -0700,10:28:02 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-24,Vip-IRES-Cre;Ai14-403931.01.01,,,,,,4.8,,10:13:27 -0700,10:15:54 -0700,5,brianle,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-07-24,2018-07
2018-07-20,3,Cre+,,Electroporation,,practice,,,3,1.0,,2018-07-10,NA,2018-07-24 11:59:12 -0700,35,,0.0,,,,,nucleus_absent,-33.0,-33.0,,,,12:24:42 -0700,12:23:00 -0700,12:28:22 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-24,Vip-IRES-Cre;Ai14-403931.02.01,,,,,,4.5,,12:11:56 -0700,12:15:32 -0700,5,brianle,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-07-24,2018-07
2018-07-24,3,Cre+,,None,,,,,2,7.0,,2018-07-10,NA,2018-07-25 10:38:29 -0700,66.5,,7.3,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-30.0,-30.0,No Bubbles,,,13:29:15 -0700,13:28:16 -0700,13:36:43 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-25,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-403169.05.02,,,,,,3.8,,13:21:11 -0700,13:23:36 -0700,1,ramr,VISp2/3,#Schedule,Good,SUCCESS,Ended After C1,,VISp,layer 2/3,2018-07-25,2018-07
2018-07-24,4,Cre+,,None,,,,,3,2.0,,2018-07-10,NA,2018-07-25 13:11:16 -0700,77.4,,8.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-20.0,-20.0,,,,13:43:14 -0700,13:42:49 -0700,13:44:09 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-25,Pdyn-T2A-CreERT2;Ai14-403276.04.01,,,,,,4.3,,13:38:00 -0700,13:38:55 -0700,4,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-07-25,2018-07
2018-07-26,2,Cre+,,None,,,,,3,2.0,,2018-07-10,NA,2018-07-27 10:20:51 -0700,80,,8.0,,,no,,nucleus_absent,-45.0,-45.0,,,,11:09:11 -0700,11:07:09 -0700,11:09:11 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-27,Sst-IRES-Cre;Ai14-404369.03.01,,,,,,4.6,,10:56:13 -0700,10:59:16 -0700,2,dijonh,VISp4,#health,Good,SUCCESS,Cell Depolarized,,VISp,layer 4,2018-07-27,2018-07
2018-07-27,2,Cre+,,None,,,,,3,2.0,,2018-07-10,NA,2018-07-30 10:01:41 -0700,60.2,,7.2,"No Alexa fill
No Seal","Cell Dimmed,Cell Swelled",no,,nucleus_absent,-35.3,-35.3,,,,10:35:18 -0700,10:34:44 -0700,10:37:34 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-30,Sst-IRES-Cre;Ai14-404371.04.01,,,,,,5.3,,10:23:49 -0700,10:25:29 -0700,7,lisak,VISp5,#Health,Good,SUCCESS,Cell Hyperpolarized,,VISp,layer 5,2018-07-30,2018-07
2018-07-27,3,Cre+,,None,,,,,4,1.0,,2018-07-10,NA,2018-07-30 10:28:03 -0700,50.5,,3.0,,"Fluorescence in Pipette,Cell Dimmed,Cell Disappeared",no,,nucleus_absent,-25.0,-25.0,,,,10:42:50 -0700,10:42:15 -0700,10:43:22 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-30,Sst-IRES-Cre;Ai14-404371.03.01,,,,,,2.9,,10:36:17 -0700,10:37:05 -0700,4,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-07-30,2018-07
2018-07-27,3,Cre+,,None,,,,,3,5.0,,2018-07-10,NA,2018-07-30 10:28:03 -0700,31.4,,5.0,,Fluorescence in Pipette,no,,nucleus_absent,-25.0,-25.0,,,,11:32:27 -0700,11:32:11 -0700,11:33:27 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-30,Sst-IRES-Cre;Ai14-404371.03.01,,,,,,4.2,,11:27:57 -0700,11:28:32 -0700,4,kristenh,VISp6b,,Good,SUCCESS,,,VISp,layer 6b,2018-07-30,2018-07
2018-07-27,2,Cre+,,None,,,,,3,3.0,,2018-07-10,NA,2018-07-30 12:58:44 -0700,69,,0.0,,,no,,nucleus_absent,-70.0,-70.0,,,,14:04:45 -0700,14:03:13 -0700,14:04:46 -0700,,,,,Yes,2.0.3,,2018-06-27,,,,,2018-07-30,Sst-IRES-Cre;Ai14-404849.04.02,,,,,,3.6,,13:56:10 -0700,13:57:53 -0700,2,dijonh,VISp4,"#health
",Good,SUCCESS,,,VISp,layer 4,2018-07-30,2018-07
2018-07-27,3,Cre+,,None,,,,,3,6.0,,2018-07-10,NA,2018-07-30 13:39:53 -0700,67.8,,6.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.0,-30.0,,,,14:42:01 -0700,14:41:43 -0700,14:42:57 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-30,Pdyn-T2A-CreERT2;Ai14-404779.04.01,,,,,,3.9,,14:31:57 -0700,14:33:15 -0700,4,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-07-30,2018-07
2018-07-27,2,Cre+,,None,,,,,2,3.0,,2018-07-10,NA,2018-07-30 14:22:30 -0700,49.8,,13.5,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-25.0,-25.0,No Bubbles,,,16:03:05 -0700,16:01:01 -0700,16:06:54 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-30,Sst-IRES-Cre;Ai14-404849.05.02,,,,,,5.3,,15:53:15 -0700,15:55:32 -0700,1,ramr,VISp6a,#Schedule,Good,SUCCESS,"Patch/Cell Unstable,Patch Became Leaky,Rheobase Changed,Ended After C1",,VISp,layer 6a,2018-07-30,2018-07
2018-07-27,2,None,,None,,,,,2,1.0,,2018-07-10,NA,2018-07-30 19:44:49 -0700,72.3,,4.7,"No Alexa fill
No Seal",,no,,nucleus_absent,-40.2,-40.2,,,,20:23:44 -0700,20:22:59 -0700,20:27:54 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-30,H18.06.362.11.14.01,,,,FS Interneuron,,5.8,,20:12:26 -0700,20:13:42 -0700,7,lisak,FCx3,,"Good,Uneven Thickness",SUCCESS,Patch Became Leaky,,FCx,layer 3,2018-07-30,2018-07
2018-07-30,3,Cre+,,None,,,,,4,2.0,,2018-07-10,NA,2018-07-31 10:59:36 -0700,64,,9.0,,,no,,nucleus_absent,-65.0,-65.0,,,,11:32:29 -0700,11:30:53 -0700,11:32:30 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-31,Sst-IRES-Cre;Ai14-405111.03.01,,,,,,4.7,,11:22:35 -0700,11:24:22 -0700,2,dijonh,VISp5,#schedule,Good,SUCCESS,Cell Hyperpolarized,,VISp,layer 5,2018-07-31,2018-07
2018-07-30,4,Cre+,,None,,,,,3,2.0,,2018-07-10,NA,2018-07-31 13:04:00 -0700,73.4,,4.0,,"Cell Dimmed,Cell Shrunk",no,,nucleus_absent,-25.0,-25.0,,,,13:24:33 -0700,13:24:19 -0700,13:25:41 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-31,Sst-IRES-Cre;Ai14-405115.03.01,,,,,,4.9,,13:18:26 -0700,13:19:28 -0700,4,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-07-31,2018-07
2018-07-30,3,Cre+,,None,,,,,4,1.0,,2018-07-10,NA,2018-07-31 14:25:50 -0700,48.3,,5.0,Alexa fill visible post experiment.,,no,,nucleus_absent,-35.0,-40.0,,,,15:33:08 -0700,15:31:54 -0700,15:36:28 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-07-31,Sst-IRES-Cre;Ai14-405115.04.01,,,,,,2.9,,15:04:21 -0700,15:06:42 -0700,3,rustym,VISp6a,#ROIgone.,Good,SUCCESS,,,VISp,layer 6a,2018-07-31,2018-07
2018-07-31,4,Cre+,,None,,,,,3,2.0,,2018-07-10,NA,2018-08-01 10:11:35 -0700,70.8,,6.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-25.0,-25.0,,,,10:31:31 -0700,10:31:10 -0700,10:32:25 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-01,Sst-IRES-Cre;Ai14-405113.04.01,,,,,,4.0,,10:26:01 -0700,10:27:06 -0700,4,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-08-01,2018-08
2018-07-31,3,Cre+,,None,,,,,3,3.0,,2018-07-10,NA,2018-08-01 10:11:35 -0700,43.4,,6.0,,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-25.0,-25.0,,,,10:56:31 -0700,10:56:13 -0700,10:57:02 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-01,Sst-IRES-Cre;Ai14-405113.04.01,,,,,,3.4,,10:51:08 -0700,10:52:03 -0700,4,kristenh,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-08-01,2018-08
2018-07-31,2,Cre+,,None,,,,,2,4.0,,2018-07-10,NA,2018-08-01 15:19:27 -0700,63,,8.0,,,no,,nucleus_absent,-50.0,-50.0,,,,16:23:48 -0700,16:21:46 -0700,16:23:49 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-01,Sst-IRES-Cre;Ai14-405114.03.02,,,,,,3.7,,16:09:36 -0700,16:10:42 -0700,2,dijonh,VISp4,#health,Damaged,SUCCESS,,,VISp,layer 4,2018-08-01,2018-08
2018-07-31,2,Cre+,,None,,,,,3,1.0,,2018-07-10,NA,2018-08-01 15:19:27 -0700,68,,84.0,,,not_intentionally,,nucleus_present,-70.0,-70.0,,,,15:50:34 -0700,15:49:28 -0700,15:50:34 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-01,Sst-IRES-Cre;Ai14-405114.03.02,,,,,,3.2,,15:36:59 -0700,15:40:43 -0700,2,dijonh,VISp6a,#health,Damaged,SUCCESS,,,VISp,layer 6a,2018-08-01,2018-08
2018-08-03,3,Cre+,,None,,,,,3,4.0,,2018-07-10,NA,2018-08-06 10:51:08 -0700,66.5,,4.0,,,no,,nucleus_absent,-25.0,-25.0,,,,11:31:01 -0700,11:30:46 -0700,11:32:00 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-06,Pvalb-IRES-Cre;Ai14-406663.04.01,,,,,,4.0,,11:26:28 -0700,11:27:39 -0700,4,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-08-06,2018-08
2018-08-03,2,Cre+,,None,,,,,2,4.0,,2018-07-10,NA,2018-08-06 13:55:41 -0700,51.9,,3.7,"No Alexa fill
No Seal",Cell Dimmed,no,,nucleus_absent,-29.4,-29.4,,,,15:12:51 -0700,15:12:20 -0700,15:13:48 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-06,Htr3a-Cre_NO152;Ai14-407127.03.01,,,,,,4.2,,15:01:42 -0700,15:02:38 -0700,1,lisak,VISp1,#Health,'Wave of Death',SUCCESS,Access Resistance Increased,,VISp,layer 1,2018-08-06,2018-08
2018-08-06,2,Cre+,,None,,,,,3,1.0,,2018-07-10,NA,2018-08-07 13:53:16 -0700,33.0,,5,Alexa fill not visible post experiment.,,no,,nucleus_absent,-35.0,-38.0,,,,14:30:28 -0700,14:29:32 -0700,14:32:50 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-07,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-406294.03.01,,,,,,4.2,,14:14:32 -0700,14:16:01 -0700,2,rustym,VISp5,#Health,Good,SUCCESS,,,VISp,layer 5,2018-08-07,2018-08
2018-08-06,2,Cre+,,None,,,,,2,2.0,,2018-07-10,NA,2018-08-07 15:40:35 -0700,48.1,,5.0,Alexa fill not visible,,no,,nucleus_absent,-34.0,-40.0,,,,16:18:53 -0700,16:18:27 -0700,16:23:16 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-07,Ndnf-IRES2-dgCre;Ai14-406655.03.02,,,,,,4.0,,16:08:46 -0700,16:10:29 -0700,2,rustym,VISp1,#ROIgone,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-08-07,2018-08
2018-08-06,2,Cre+,,None,,,,,2,4.0,,2018-07-10,NA,2018-08-07 15:40:35 -0700,60.2,,5.0,No fill.,,no,,nucleus_absent,-30.0,-50.0,,,,17:11:18 -0700,17:10:49 -0700,17:14:55 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-07,Ndnf-IRES2-dgCre;Ai14-406655.03.02,,,,,,5.2,,16:57:39 -0700,16:59:13 -0700,2,rustym,VISp1,#ROIgone,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-08-07,2018-08
2018-08-06,2,Cre+,,None,,,,,2,5.0,,2018-07-10,NA,2018-08-07 15:40:35 -0700,69.6,,5.0,No fill.,,no,,nucleus_absent,-50.0,-60.0,,,,17:35:52 -0700,17:35:33 -0700,17:38:37 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-07,Ndnf-IRES2-dgCre;Ai14-406655.03.02,,,,,,4.0,,17:22:04 -0700,17:23:44 -0700,2,rustym,VISp1,#ROIgone,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-08-07,2018-08
2018-08-06,3,None,,None,,,,,4,10.0,,2018-07-10,NA,2018-08-07 18:40:57 -0700,114,,4.0,,,not_intentionally,,nucleus_absent,-70.0,-70.0,,,,21:11:48 -0700,21:09:47 -0700,21:11:48 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-08,H18.03.314.11.10.01,,,,,,2.3,,20:53:34 -0700,20:54:53 -0700,3,dijonh,TCx1,,Good,SUCCESS,,,TCx,layer 1,2018-08-07,2018-08
2018-08-06,3,None,,None,,,,,4,5.0,,2018-07-10,NA,2018-08-07 18:40:57 -0700,73,,8.0,,,no,,nucleus_absent,-120.0,-120.0,,,,19:49:34 -0700,19:45:19 -0700,19:49:34 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-08,H18.03.314.11.10.01,,,,,,2.5,,19:31:29 -0700,19:32:39 -0700,3,dijonh,TCx4,,Good,SUCCESS,,,TCx,layer 4,2018-08-07,2018-08
2018-08-06,3,None,,None,,,,,3,20.0,,2018-07-10,NA,2018-08-07 18:40:57 -0700,77,,20.0,,,not_intentionally,,nucleus_absent,-90.0,-90.0,,,,01:04:31 -0700,01:01:34 -0700,01:04:31 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-08,H18.03.314.11.10.01,,,,,,2.8,,00:49:04 -0700,00:50:12 -0700,3,dijonh,TCx3,,Good,SUCCESS,,,TCx,layer 3,2018-08-07,2018-08
2018-08-06,4,None,,None,,,,,3,18.0,,2018-07-10,NA,2018-08-07 18:40:57 -0700,105,,30.0,,,not_intentionally,,nucleus_absent,-80.0,-80.0,,,,23:54:41 -0700,23:52:40 -0700,23:54:42 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-08,H18.03.314.11.10.01,,doublets during SS,,,,2.0,,23:35:55 -0700,23:43:39 -0700,3,dijonh,TCx3,,Good,SUCCESS,,,TCx,layer 3,2018-08-07,2018-08
2018-08-08,2,Cre+,,None,,,,,3,3.0,,2018-07-25,NA,2018-08-09 09:54:21 -0700,70.9,,6.7,"No Alexa fill
Partial-Nucleus","Cell Dimmed,Cell Swelled",no,,nucleus_present,-38.4,-38.4,,,,10:45:22 -0700,10:44:55 -0700,10:46:38 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-09,Pvalb-IRES-Cre;Ai14-406667.03.01,,,,,,5.2,,10:40:32 -0700,10:41:11 -0700,1,lisak,VISp5,#Health,Good,SUCCESS,,,VISp,layer 5,2018-08-09,2018-08
2018-08-09,3,Cre+,,None,,,,,3,6.0,,2018-07-25,NA,2018-08-09 13:40:46 -0700,55.8,,4.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-25.0,-25.0,,,,14:45:27 -0700,14:45:15 -0700,14:46:23 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-09,Htr3a-Cre_NO152;Ai14-407133.04.01,,,,,,3.4,,14:41:16 -0700,14:42:03 -0700,4,kristenh,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-08-09,2018-08
2018-08-08,3,Cre+,,None,,,,,3,1.0,,2018-07-25,NA,2018-08-09 15:05:26 -0700,57.6,,12.0,"No Alexa fill
Partial-Nucleus",Cell Dimmed,no,,nucleus_present,-34.9,-34.9,,,,15:16:16 -0700,15:15:43 -0700,15:18:56 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-09,Gad2-IRES-Cre;Ai14-406389.03.01,,,,,,4.7,,15:10:08 -0700,15:11:04 -0700,1,lisak,VISp2/3,#Health,'Wave of Death',SUCCESS,,,VISp,layer 2/3,2018-08-09,2018-08
2018-08-08,2,Cre+,,None,,,,,2,4.0,,2018-07-25,NA,2018-08-09 16:11:51 -0700,44.9,,0.0,"No Alexa fill
No Seal","Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-30.9,-30.9,,,,16:54:17 -0700,16:53:46 -0700,16:59:46 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-09,Htr3a-Cre_NO152;Ai14-407133.05.01,,,,,,4.3,,16:45:17 -0700,16:45:56 -0700,1,lisak,VISp1,#Health,Good,SUCCESS,Access Resistance Increased,,VISp,layer 1,2018-08-09,2018-08
2018-08-09,4,Cre+,,None,,,,,3,4.0,,2018-07-25,NA,2018-08-13 10:00:00 -0700,52.5,,5.0,,Cell Dimmed,no,,nucleus_absent,-37.0,-37.0,,,,12:24:21 -0700,12:24:13 -0700,12:25:59 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-13,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-407698.04.02,,,,,,4.1,,12:12:58 -0700,12:14:55 -0700,2,katherine.baker,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-08-13,2018-08
2018-08-09,4,Cre+,,None,,,,,3,5.0,,2018-07-25,NA,2018-08-13 10:00:00 -0700,48.4,,12.0,,"Fluorescence in Pipette,Cell Dimmed",no,,nucleus_absent,-38.0,-38.0,,,,12:47:45 -0700,12:46:24 -0700,12:47:45 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-13,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-407698.04.02,,,,,,3.9,,12:36:15 -0700,12:38:25 -0700,2,katherine.baker,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-08-13,2018-08
2018-08-09,2,Cre+,,None,,,,,2,2.0,,2018-07-25,NA,2018-08-13 11:12:04 -0700,36,,5,,,no,,nucleus_absent,-20.0,-20.0,,,,11:59:11 -0700,11:58:52 -0700,12:02:03 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-13,Vip-IRES-Cre;Ai14-407228.04.02,,,,,,3.6,,11:51:21 -0700,11:54:06 -0700,7,lindsayn,VISp4,#Health,Good,SUCCESS,,,VISp,layer 4,2018-08-13,2018-08
2018-08-02,2,Cre+,,None,,,,,3,2.0,,2018-07-25,NA,2018-08-13 15:00:53 -0700,68,,25.0,,,not_intentionally,,nucleus_absent,-60.0,-60.0,,,,15:51:40 -0700,15:49:36 -0700,15:51:40 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-13,Htr3a-Cre_NO152;Ai14-407562.03.01,,,,,,4.8,,15:37:02 -0700,15:39:01 -0700,3,dijonh,VISp2/3,#health,'Wave of Death',SUCCESS,,,VISp,layer 2/3,2018-08-13,2018-08
2018-08-09,4,Cre+,,None,,,,,4,3.0,,2018-07-25,NA,2018-08-13 15:45:00 -0700,83.0,,400.0,"Successful extraction, but I didn't save the tube because it hit my finger and I lost most of the internal solution and most likely the nucleus too.",,not_intentionally,,nucleus_present,-26.0,-26.0,,,,16:58:22 -0700,16:57:30 -0700,17:04:45 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-13,Htr3a-Cre_NO152;Ai14-407562.02.01,,,,,,4.0,,16:48:49 -0700,16:51:11 -0700,2,katherineb,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-08-13,2018-08
2018-08-13,2,Cre+,,None,,,,,3,1.0,,2018-07-25,NA,2018-08-14 15:03:22 -0700,56.8,,5,,,not_intentionally,,nucleus_present,-25.0,-25.0,,,,15:47:36 -0700,15:46:28 -0700,15:50:35 -0700,,,,,Yes,2.0.3,,2018-07-09,,,,,2018-08-14,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-407628.03.02,,,,,,3.5,,15:38:53 -0700,15:40:15 -0700,6,rustym,VISp6a,,Good,SUCCESS,,,VISp,layer 6a,2018-08-14,2018-08
