Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,cell health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,extraction.nucleus,extraction.extractionObservations,extraction.sampleObservations,extraction.extractionNotes,extraction.timeExtractionStart,extraction.timeExtractionEnd,extraction.timeRetractionEnd,recording.pipetteR,successNotes,qcNotes,acsfProductionDate,Tube_ID,"Biocytin
",Well ID #,Lims tube id,,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA total conc. (pg/uL),BA total yield (pg),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,case,Notes,Date mapped,Max.node,Node.correlation,Max.leaf,Leaf.correlation,Max.node.is.leaf.,3-modality candidate,63x completed,Reconstructed (link),3-M example picked by JT,Ephys + transcriptomics example by JT,needs 63x image,prioritize for reconstruction (JT),prioritize for reconstruction (TB),"Mapped.node (20170202_MTG_exclH16_24_005_1, no glia)","Top.leaf (20170202_MTG_exclH16_24_005_1, no glia)",sdLGN,height,h.sdLGN,Resolution.index (to leaf),exp_component_name,cluster (20170619_MTG_patchseq),SdLGN (20170619_MTG_patchseq),Height (20170619_MTG_patchseq),H_SdLGN (20170619_MTG_patchseq),MarkerGenes_TopNode (20170619_MTG_patchseq),TopLeaf (20170619_MTG_patchseq),MaxLeafSdLGN (20170619_MTG_patchseq),cluster (20170619_MTG_patchseq),Score (20170627_MTG_patchseq),Height (20170627_MTG_patchseq),H_Score (20170627_MTG_patchseq),MarkerGenes_TopNode (20170627_MTG_patchseq),TopLeaf (20170627_MTG_patchseq),MaxLeafScore (20170627_MTG_patchseq),exp_component_name,Internal version,Takara RNAse inhibitor
160628,P3,,"sample03, cell05",x,x,na,,,Pyramidal,,,,Right temporal,Not determined,,,,,,,,Nucleated,,,,,,,,,,,,,3,,,P3S4_160628_003_A01,P3S4_160628_003_A01,,,,1.015,,,0.875,8600%,Pass,19,,1,285-813,1,Exc L5-6 FEZF2 EFTUD1P1,10957,"sample03, ",,12/20/2016,LeafOnly___cl11_Excit_L6a.Plcxd3_37__L5_49_5.38_TNIP3,0.629828234,LeafOnly___cl11_Excit_L6a.Plcxd3_37__L5_49_5.38_TNIP3,0.629828234,TRUE,,,,,X,,,,cl22_e108_OLFML2B_L6a.Plcxd3_L5.4,cl22_e108_OLFML2B_L6a.Plcxd3_L5.4,1,1,1,1,RS1SS-161025-01_E12-50_S09,cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,1,1,1,"KLF12, LOC105370610, NPAS3, LOC105369559, SIDT1, GULP1, GRIP1, GRID2, STAT4, GLIS3, EPHA5, GHR, SLC4A4, TLE4, PDE8A, LINC01158",cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,1,cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,1,1,1,"PLCH1, CNR1, SEMA5A, IL1RAPL2, FSTL5, RXFP1, PHLDB2, S100A6, LOC105377703, F11-AS1, CCDC168, LINC01164, PTER",cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,1,RS1SS-161025-01_E12-50_S09,,
160628,P3,,"sample04, cell06",x,x,na,,,Pyramidal,,,,Right temporal,Not determined,,,,,,,,Nucleated,,,,,,,,,,,,,4,,,P3S4_160628_004_A01,P3S4_160628_004_A01,,,,0.566,,,0.424,7500%,Pass,19,,0.63,285-813,0.850925,RORB (L5),9566,"sample04, ",,12/20/2016,BranchInTree___n28,0.39508156,LeafOnly___cl7_Excit_L5a.Deptor_Pacsin2_53__L4_47_4.39_LOC101928622,0.38123555,FALSE,,,,,,,,,cl18_e119_LOC105375974_L5a.Deptor_Pacsin2_L4.8,cl18_e119_LOC105375974_L5a.Deptor_Pacsin2_L4.8,0.63,1,0.63,0.63,RS1SS-161025-01_E12-50_S10,n47,0.98,0.599107,0.587125,LINC01322,cl42_e105_TPBG_L5a.Deptor_Pacsin2_L5.0,0.39,n55,0.62,0.837037,0.587125,"CUX2, SLIT2, EPHA6, NTNG1, LOC101929278, CNGB1, MET, RSPO2, LAMP5",cl42_e105_TPBG_L5a.Deptor_Pacsin2_L5.0,0.42,RS1SS-161025-01_E12-50_S10,,
160628,P3,,"sample05,cell07",x,x,na,,,Unknown interneuron,,,,Right temporal,Not determined,,,,,,,,Nucleated,,,,,,,,,,,SOM like?,,5,,,P3S4_160628_005_A01,P3S4_160628_005_A01,,,,0.708,,,0.416,5900%,Pass - marginal,19,,1,285-813,1,Exc L4-6 FEZF2 IL26 (NP),10101,"sample05,c",,12/20/2016,LeafOnly___cl8_Excit_L6a.Plcxd3_94__L5_77_4.85_IFNG-AS1,0.52596887,LeafOnly___cl8_Excit_L6a.Plcxd3_94__L5_77_4.85_IFNG-AS1,0.52596887,TRUE,,,,,,,,,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,1,1,1,1,RS1SS-161025-01_E12-50_S11,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,1,1,.,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,1,1,"SPHKAP, PHACTR2",cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,RS1SS-161025-01_E12-50_S11,,
160628,P3,,"sample06, cell08",x,x,na,,,Fast spiking interneuron,,,,Right temporal,Not determined,,,,,,,,No-Seal,,,,,bad extraction? debris visible,,,,,,,,6,,,P3S4_160628_006_A01,P3S4_160628_006_A01,,,,0.896,,,0.694,7800%,Pass,19,,0.71,285-813,1,Inh L5-6 PVALB LGR5,9977,"sample06, ",,12/20/2016,LeafOnly___cl3_Inhib_Pvalb.Wt1_70__L3_35_3.69_PVALB,0.598177179,LeafOnly___cl3_Inhib_Pvalb.Wt1_70__L3_35_3.69_PVALB,0.598177179,TRUE,,,,,X,,,,cl21_i276_PVALB_Pvalb.Wt1_L3.9,cl21_i276_PVALB_Pvalb.Wt1_L3.9,0.71,1,0.71,0.71,RS1SS-161025-01_E12-50_S12,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.92,1,0.92,"STXBP6, SPARCL1, PVALB, GAP43",cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.92,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.9,1,0.9,PDE7B,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.9,RS1SS-161025-01_E12-50_S12,,
160628,P3,,"sample07, cell09",x,x,na,,,Pyramidal,,,,Right temporal,3,,,,,,,,No-Seal,,,,,"bad extraction, lost the nucleus on withdrawal",,,,,,,,7,,,P3S4_160628_007_A01,P3S4_160628_007_A01,,,,0.882,,,0.688,7800%,Pass,19,,0.59,285-813,1,Exc L2-3 LINC00507 FREM3,11067,"sample07, ",,12/20/2016,BranchInTree___n23,0.524695439,LeafOnly___cl18_Excit_L5b.Samd3_44__L3_71_3.21_ROS1,0.484810238,FALSE,,,,,,,,,cl10_e382_ONECUT2_L5b.Samd3_L3.2,cl10_e382_ONECUT2_L5b.Samd3_L3.2,0.59,1,0.59,0.59,RS1SS-161025-01_E12-50_S13,cl22_e1230_SGK223_L5b.Samd3_L3.0,0.99,1,0.99,"LRRTM4, NR2F1-AS1, ELMO1, GABRA2, CADPS2, NECAB1",cl22_e1230_SGK223_L5b.Samd3_L3.0,0.99,cl22_e1230_SGK223_L5b.Samd3_L3.0,0.99,1,0.99,L3MBTL4,cl22_e1230_SGK223_L5b.Samd3_L3.0,0.99,RS1SS-161025-01_E12-50_S13,,
160719,P0,,brl_160719_01,x,,y,,,Unknown interneuron,,2045,,Left temporal,1,,H16.06.010.01.99,,,,60,,Outside-Out,,,,,not the healthiest cell,2,,,4,,,,418,0.50%,processed by PC,P0S4_160719_418_A01,P0S4_160719_418_A01,,,,0.128,,,0.103,8000%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1
160719,P0,,brl_160719_02,x,x,n,,,Unknown interneuron,,2110,,Left temporal,2,,,,,,75,,Outside-Out,,,,,,8,,,5.1,,issues with Ra early but resolved,,419,0.50%,,P0S4_160719_419_A01,P0S4_160719_419_A01,,,,0.479,,,0.262,5500%,Pass,19,,0.93,285-813,0.504463,LHX6|c,4750,brl_160719,,12/20/2016,LeafOnly___cl105_Inhib_Pvalb.Wt1_100__L5_60_4.00_PVALB,0.346104313,LeafOnly___cl105_Inhib_Pvalb.Wt1_100__L5_60_4.00_PVALB,0.346104313,TRUE,,,,,,,,,cl21_i276_PVALB_Pvalb.Wt1_L3.9,cl21_i276_PVALB_Pvalb.Wt1_L3.9,0.93,1,0.93,0.93,RS1SS-161025-01_E12-50_S22,n26,0.61,0.754485,0.562729,LOC105377390,cl143_i25_KAL1_Pvalb.Tpbg_L2.2,0.24,n25,0.88,0.595737,0.562729,"PDZRN3, NPTXR, NWD2, CCK, ADAMTS3, FAM19A1, LOC101927880",cl143_i25_KAL1_Pvalb.Tpbg_L2.2,0.23,RS1SS-161025-01_E12-50_S22,AiV2,1
160719,P0,,brl_160719_03,x,,n,,,Pyramidal,,2142,,Left temporal,3,,,,,,80,,Nucleated,,,,,swelling,4.5,,,5,,,,420,0.50%,,P0S4_160719_420_A01,P0S4_160719_420_A01,,,,0.251,,,0.165,6600%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1
160719,P0,,brl_160719_04,x,,y,,,Pyramidal,,2156,,Left temporal,3,,,,,,65,,Nucleated,,,,,swelling,5,,,3.9,,,,421,0.50%,,P0S4_160719_421_A01,P0S4_160719_421_A01,,,,0.326,,,0.193,5900%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1
160719,P0,,brl_160719_05,x,,y,,,Unknown interneuron,,2217,,Left temporal,3,,,,,,70,,Outside-Out,,,,,,5,,,3.9,,,,422,0.50%,,P0S4_160719_422_A01,P0S4_160719_422_A01,,,,0.18,,,0.121,6700%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160719,P0,,brl_160719_06,x,,n,,,Pyramidal,,2234,,Left temporal,3,,,,,,75,,No-Seal,,,,,solution went up shank upon expelling,4.5,,,5.5,,,,423,0.50%,,P0S4_160719_423_A01,P0S4_160719_423_A01,,,,0.397,,,0.242,6100%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160719,P0,,brl_160719_07,x,x,na,,,Unknown interneuron,,2304,,Left temporal,1,,brl_2,,,,65,,Outside-Out,,,,,,5,,,5.1,,leaky,,424,0.50%,,P0S4_160719_424_A01,P0S4_160719_424_A01,,,,0.283,,,0.195,6900%,Pass - marginal,19,,0.85,285-813,0.254718,Inhibitory,3771,brl_160719,,12/20/2016,BranchInTree___n35,0.153761718,LeafOnly___cl105_Inhib_Pvalb.Wt1_100__L5_60_4.00_PVALB,0.106767012,FALSE,,,,,,,,,cl33_i80_WIF1_Ndnf.Cxcl14_L1.8,cl33_i80_WIF1_Ndnf.Cxcl14_L1.8,0.85,1,0.85,0.85,RS1SS-161025-01_E12-50_S23,cl82_i55_EPS8_Vip.Mybpc1_L2.0,0.68,1,0.68,"LOC101927121, PTPRZ1, LINC01322, SPOCK3, PKD2L1, ATP10A, ANK1",cl82_i55_EPS8_Vip.Mybpc1_L2.0,0.68,cl82_i55_EPS8_Vip.Mybpc1_L2.0,0.71,1,0.71,.,cl82_i55_EPS8_Vip.Mybpc1_L2.0,0.71,RS1SS-161025-01_E12-50_S23,JTT,0.5
160719,P0,,brl_160719_08,x,x,na,,,Unknown interneuron,,2326,,Left temporal,1,,brl_2,,,,70,,No-Seal,,,,,cell busted,3,,,4.4,,tonic firing,,425,0.50%,,P0S4_160719_425_A01,P0S4_160719_425_A01,,,,0.372,,,0.279,7500%,Pass,19,,0.585,285-813,0.472209,LAMP5/PAX6,5448,brl_160719,,12/20/2016,BranchInTree___n7,0.696168106,LeafOnly___cl35_Inhib_Ndnf.Car4_49__L1_77_1.53_NDNF,0.690282101,FALSE,,,,,X-verify,,,,n9,cl41_i68_RXRG_Ndnf.Cxcl14_L1.4,0.51,0.783,0.585,0.47,RS1SS-161025-01_E12-50_S24,cl196_i8_CHRNA6_Ndnf.Cxcl14_L1.0,0.69,1,0.69,"CACNA1A, ST6GALNAC5, KCNB2, SORCS1, KIRREL3, ZMAT4, RORB, LINCR-0002, GRM3, ANO3, CPNE8, RGS6, FAM135B, KCTD8, SLC30A3",cl196_i8_CHRNA6_Ndnf.Cxcl14_L1.0,0.69,cl196_i8_CHRNA6_Ndnf.Cxcl14_L1.0,0.72,1,0.72,"GRIK3, ASIC2, CHL1, CACNA2D3, PDE4B, ASXL3",cl196_i8_CHRNA6_Ndnf.Cxcl14_L1.0,0.72,RS1SS-161025-01_E12-50_S24,AiV2,1
160719,P0,,brl_160719_09,x,,na,,,Pyramidal,,2341,,Left temporal,4,,brl_2,,,,70,,Outside-Out,,,,,some swellgin,,,,3.5,,leaky,,426,0.50%,,P0S4_160719_426_A01,P0S4_160719_426_A01,,,,0.185,,,0.108,5800%,Fail - marginal,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1
160719,P0,,brl_160719_10,x,,na,,,Pyramidal,,2359,,Left temporal,4,,brl_2,,,,65,,Outside-Out,,,,,,6,,,3.8,,,,427,0.50%,,P0S4_160719_427_A01,P0S4_160719_427_A01,,,,0.185,,,0.083,4500%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160719,P0,,brl_160719_11,x,x,na,,,Pyramidal,,20,,Left temporal,4,,brl_2,,,,80,,Nucleated,,,,,some swelling,6,,,3.8,,,,428,0.50%,,P0S4_160719_428_A01,P0S4_160719_428_A01,,,,0.934,,,0.582,6200%,Pass,19,,0.803,285-813,0.615377,RORB (all),8627,brl_160719,,12/20/2016,BranchInTree___n36,0.358528514,LeafOnly___cl26_Excit_L6.Syt17_48__L4_48_3.76_COL22A1,0.183216497,FALSE,,,,,,,,,cl2_e619_LOC105376081_L4.Sparcl1_L4.1,cl2_e619_LOC105376081_L4.Sparcl1_L4.1,0.75,1,0.803,0.75,RS1SS-161025-01_E12-50_S25,cl1_e1353_ADAM3A_L4.Sparcl1_L4.1,0.92,1,0.92,SPARCL1,cl1_e1353_ADAM3A_L4.Sparcl1_L4.1,0.92,cl1_e1353_ADAM3A_L4.Sparcl1_L4.1,0.92,1,0.92,"LOC105378031, ERG, PCP4, LOC105378030, PARM1, NPNT, LOC349160, RNF152, DOCK1, ANXA5, FAM196A",cl1_e1353_ADAM3A_L4.Sparcl1_L4.1,0.92,RS1SS-161025-01_E12-50_S25,AiV2,1
160719,P0,,brl_160719_12,x,,na,,,Pyramidal,,45,,Left temporal,3,,brl_2,,,,70,,No-Seal,,,,,slight swelling,5,,,,,leaky,,429,0.50%,,P0S4_160719_429_A01,P0S4_160719_429_A01,,,,0.408,,,0.167,4100%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1
160719,P0,,brl_160719_13,x,,na,,,Not determined,,105,,Left temporal,1,,brl_2,,,,90,,Outside-Out,,,,,,,,,3.7,,not healthy,,430,0.50%,,P0S4_160719_430_A01,P0S4_160719_430_A01,,,,0.179,,,0.119,6600%,Fail,19,,.,,,,,brl_160719,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160719,P0,,brl_160719_14,x,x,na,,,Pyramidal,,120,,Left temporal,2,,brl_2,,,,75,,Nucleated,,,,,some swelling,4,,,4.1,,,,431,0.50%,,P0S4_160719_431_A01,P0S4_160719_431_A01,,,,0.64,,,0.475,7400%,Pass,19,,1,285-813,0.869212,L2-L3|b,7748,brl_160719,,12/20/2016,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.519366144,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.519366144,TRUE,,,,,X,,,,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,1,1,1,1,RS1SS-161025-01_E12-50_S26,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.95,1,0.95,"CACNA1A, ST6GALNAC5, KCNB2, SORCS1, KIRREL3, ZMAT4, HTR1F, RORB, LINCR-0002, GRM3, ANO3, KLHL32, CPNE8, FOXP2, RGS6, FAM135B, KCTD8, LOC105369559, LRRK1, SLC30A3",cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.95,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.92,1,0.92,"FSTL5, GRM1, COL12A1, SGK1, LOC105373009, LOC105373010, LOC105373896, CNTNAP3B, LINC00299, LOC105373893, L3MBTL4, OR1L8, CNTNAP3P2, MLLT11, NPTX2",cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.92,RS1SS-161025-01_E12-50_S26,AiV2,1
160719,P3,,H16.06.010 slice02 cell03 ,x,x,na,,,Pyramidal,,,,Left temporal,,,,,,,,,Nucleated,,,,,,,,,,,,,4,,,P3S4_160719_004_A01,P3S4_160719_004_A01,,,,0.366,,,0.226,6200%,Pass - marginal,19,,0.99,285-813,0.782024,L2-L3|a,6921,H16.06.010,,12/20/2016,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.435844147,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.435844147,TRUE,,,,,X-verify,,,,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,0.99,1,0.99,0.99,RS1SS-161025-01_E12-50_S14,cl20_e310_TTC6_L5b.Cdh13_L2.0,0.94,1,0.94,"LAMP5, STXBP6, THSD7A, GSG1L",cl20_e310_TTC6_L5b.Cdh13_L2.0,0.94,cl20_e310_TTC6_L5b.Cdh13_L2.0,0.97,1,0.97,"ALCAM, MEGF10",cl20_e310_TTC6_L5b.Cdh13_L2.0,0.97,RS1SS-161025-01_E12-50_S14,JTT,
160719,P3,,H16.06.010 slice03 cell05 ,x,x,na,,,Unknown interneuron,,,,Left temporal,3,,,,,,,,missing,,,,,,,,,,,,,6,,,P3S4_160719_006_A01,P3S4_160719_006_A01,,,,1.931,,,1.686,8700%,Pass,19,,0.887,285-813,1,Exc L4-5 RORB FOLH1B,12111,H16.06.010,,12/20/2016,BranchInTree___n30,0.582102877,LeafOnly___cl2_Excit_L5a.Deptor_Pacsin2_80__L5_52_4.44_NPY2R,0.571823501,FALSE,,,,,,,,,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.78,1,0.887,0.78,RS1SS-161025-01_E12-50_S15,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.85,1,0.851967,"PCSK6, GULP1, CDH20, NTNG1, LOC105378657, CHST8, GRIK1, LOC105378653, PARD3, HTR2C, LOC105369588, LOC105376457, LOC105373313, GRB14, PQLC2L, EYA4, DNAI1, ERG",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.85,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.81,1,0.851967,"RPS6KA2, LOC105376214, CPVL, TESPA1, ST3GAL1, LOC101928250, PLD5",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.81,RS1SS-161025-01_E12-50_S15,AiV2,
160719,P3,,H16.06.010 slice03 cell06 ,x,x,na,,,Pyramidal,,,,Left temporal,3,,,,,,,,Nucleated,,,,,,,,,,,,,7,,,P3S4_160719_007_A01,P3S4_160719_007_A01,,,,0.857,,,0.625,7300%,Pass,19,,0.816,285-813,1,Exc L4-5 RORB FOLH1B,10411,H16.06.010,,12/20/2016,LeafOnly___cl2_Excit_L5a.Deptor_Pacsin2_80__L5_52_4.44_NPY2R,0.420736716,LeafOnly___cl2_Excit_L5a.Deptor_Pacsin2_80__L5_52_4.44_NPY2R,0.420736716,TRUE,,,,,X-verify,,,,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.67,1,0.816,0.67,RS1SS-161025-01_E12-50_S16,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.89,1,0.89,"RPS6KA2, LOC105376214, CPVL, ST3GAL1, PLD5, LOC100506497",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.89,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.9,1,0.9,"CACNA1A, KCNB2, KIRREL3, ZMAT4, HTR1F, RORB, LINCR-0002, GRM3, ANO3, KLHL32, CPNE8, RGS6, KCTD8, LRRK1, SLC30A3",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.9,RS1SS-161025-01_E12-50_S16,AiV2,
160719,P3,,H16.06.010 slice04 cell07 ,x,x,na,,,Pyramidal,,,,Left temporal,,,,,,,,,Nucleated,,,,,,,,,,,,,8,,,P3S4_160719_008_A01,P3S4_160719_008_A01,,,,0.772,,,0.513,6600%,Pass,19,,1,285-813,0.782024,L2-L3|a,9062,H16.06.010,,12/20/2016,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.54662987,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.54662987,TRUE,,,,,X-verify,,,,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,1,1,1,1,RS1SS-161025-01_E12-50_S17,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.99,1,0.99,.,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.99,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.95,1,0.95,"CHST9, PRKG1, ITGA8, LOC105377574, SYTL5, ALCAM, GLT8D2, LOC101928964, LHX6, SULF1, CALB1, GAP43",cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.95,RS1SS-161025-01_E12-50_S17,AiV2,
160719,P3,,H16.06.010 slice04 cell08 ,x,x,na,,,Fast spiking interneuron,,,,Left temporal,,,,,,,,,missing,,,,,,,,,,,,,10,,,P3S4_160719_010_A01,P3S4_160719_010_A01,,,,1.239,,,0.98,7900%,Pass,19,,1,285-813,1,Inh L4-5 PVALB MEPE,11167,H16.06.010,,12/20/2016,LeafOnly___cl3_Inhib_Pvalb.Wt1_70__L3_35_3.69_PVALB,0.545531872,LeafOnly___cl3_Inhib_Pvalb.Wt1_70__L3_35_3.69_PVALB,0.545531872,TRUE,,,,,X-verify,,,,cl21_i276_PVALB_Pvalb.Wt1_L3.9,cl21_i276_PVALB_Pvalb.Wt1_L3.9,1,1,1,1,RS1SS-161025-01_E12-50_S18,n28,1,0.863734,0.863734,"GAD1, SLC6A1, ZNF536, ERBB4, GAD2, GRIK1, DLX6-AS1, SLC24A3, MAF, NXPH1, GRIP2, ADARB2-AS1, BTBD11, LOC105375144, CXCL14, KCNIP1, ANK1, ECE2, PARD3",cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.85,n28,1,0.863734,0.91,RXFP1,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.91,RS1SS-161025-01_E12-50_S18,JTT,
160719,P3,,H16.06.010 slice04 cell09,x,x,na,,,Pyramidal,,,,Left temporal,3,,,,,,,,Nucleated,,,,,,,,,,,,,11,,,P3S4_160719_011_A01,P3S4_160719_011_A01,,,,1.223,,,1.039,8500%,Pass,19,,0.77,285-813,1,Exc L2-3 LINC00507 FREM3,12438,H16.06.010,,12/20/2016,BranchInTree___n23,0.323684727,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.288806972,FALSE,,,,,,,,,cl10_e382_ONECUT2_L5b.Samd3_L3.2,cl10_e382_ONECUT2_L5b.Samd3_L3.2,0.77,1,0.77,0.77,RS1SS-161025-01_E12-50_S19,cl22_e1230_SGK223_L5b.Samd3_L3.0,1,1,1,"DPP10, THSD7A, ZMAT4, RGS6, LINC01122, TSHZ2, PROX1, MPPED1, MYO1B, SST",cl22_e1230_SGK223_L5b.Samd3_L3.0,1,cl22_e1230_SGK223_L5b.Samd3_L3.0,1,1,1,"NXPH1, LOC105375144, DDR2, TOX2, SPHKAP, BRINP2, IGSF21, LINC00299, UNC13C, FAM135B, BCHE",cl22_e1230_SGK223_L5b.Samd3_L3.0,1,RS1SS-161025-01_E12-50_S19,JTT,
160719,P3,,H16.06.010 slice04 cell10,x,x,na,,,Pyramidal,,,,Left temporal,3,,,,,,,,Nucleated,,,,,,,,,,,,,12,,,P3S4_160719_012_A01,P3S4_160719_012_A01,,,,0.75,,,0.576,7700%,Pass,19,,0.808,285-813,1,Exc L4-5 RORB FOLH1B,9135,H16.06.010,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,cl4_e189_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.62,1,0.808,0.62,RS1SS-161025-01_E12-50_S20,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.97,1,0.97,"CUX2, CA10, CDH13, GLIS3, PRKG1, MEIS2, ITGB8, DGKG, LOC105378031, GULP1, SERPINE2",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.97,cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.97,1,0.97,"CACNA1A, ST6GALNAC5, KCNB2, SORCS1, KIRREL3, ZMAT4, RORB, LINCR-0002, GRM3, ANO3, KLHL32, CPNE8, FOXP2, RGS6, FAM135B, KCTD8, LOC105369559, SLC30A3",cl5_e430_NPY2R_L5a.Deptor_Pacsin2_L4.5,0.97,RS1SS-161025-01_E12-50_S20,AiV2,
