Date,User,Rig #,File,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Cell Health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Pipette size (MOhm),Ephys notes,aCSF date,Internal version,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,,63x go no go,63x QC
180109,P8,4,Chat-IRES-Cre-neo;Ai14-367631.04.02.01,None,,Cre+,10:37,10:47,1.933333333,VISp,3-Feb,83.4,Chat-IRES-Cre-neo;Ai14-367631.04.02,3,4,,-25,-25,nucleus_absent,10,no,Cell Disappeared No Bubbles,0.6,2.4,10.46666667,4.2,,20180108,AiV2-50uM alexa 488,0.5,351,EPhys_180108_01_C04_M,P8S4_180109_351_A01,P8S4_180109_351_A01,A8S4_180112_06_B02,1178,14139,477.7,5732.4,343.944,133.756,28%,Fail,21,133.756,fail,RSC-140,0.29108,n4,3930,BIOCYTIN_180116_01_C04,400000000,,,,processing,http://lims2/focal_plane_image_series?id=657963346,,,
180109,P8,4,Vip-IRES-Cre;Ai14-366688.04.02.01,None,,Cre+,14:18,14:24,1.683333333,VISp,3-Feb,54.2,Vip-IRES-Cre;Ai14-366688.04.02,2,2,,-23,-23,nucleus_present,1000,no,Fluorescence in Pipette No Bubbles,0.8,3.5,10.23333333,5.1,,20180108,AiV2-50uM alexa 488,0.5,352,EPhys_180108_01_D04_M,P8S4_180109_352_A01,P8S4_180109_352_A01,A8S4_180112_06_C02,1271,15253,703.6,8443.2,401.052,302.548,43%,Pass,21,302.548,pass,RSC-140,1,Vip Chat Htr1f,4616,BIOCYTIN_180116_01_D04,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657964969,,63x go,qc
180109,P8,4,Vip-IRES-Cre;Ai14-366688.04.02.02,None,,Cre+,14:18,14:48,3.366666667,VISp,3-Feb,47.5,Vip-IRES-Cre;Ai14-366688.04.02,2,2,,-30,-30,nucleus_present,35,intentionally,Cell Disappeared No Bubbles,0.566666667,2.483333333,10.11666667,4.2,,20180108,AiV2-50uM alexa 488,0.5,353,,P8S4_180109_353_A01,P8S4_180109_353_A01,A8S4_180112_06_D02,1277,15319,882.4,10588.8,405.904,476.496,54%,Pass,21,476.496,pass,RSC-140,1,Vip Ptprt Pkp2,5416,BIOCYTIN_180116_01_D04,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657964969,,63x no go,
180109,P8,4,Vip-IRES-Cre;Ai14-366688.04.02.03,None,,Cre+,14:18,15:14,1.183333333,VISp,3-Feb,48.4,Vip-IRES-Cre;Ai14-366688.04.02,2,3,,-20,-20,nucleus_present,1000,no,Cell Swelled No Bubbles,0.8,2,8.1,5.2,,20180108,AiV2-50uM alexa 488,0.5,354,,P8S4_180109_354_A01,P8S4_180109_354_A01,A8S4_180112_06_E02,1150,13798,936.1,11233.2,290.191,645.909,69%,Pass,21,645.909,pass,RSC-140,0.89101,n65,5979,BIOCYTIN_180116_01_D04,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657964969,,63x go,image_qc_passed
180109,P8,4,Vip-IRES-Cre;Ai14-366688.05.02.01,None,,Cre+,15:56,16:03,1.35,VISp,3-Feb,38.6,Vip-IRES-Cre;Ai14-366688.05.02,2,2,,-30,-30,nucleus_present,1000,no,Cell Shrunk No Bubbles fill visible,0.766666667,2.1,8.783333333,4.5,,20180108,AiV2-50uM alexa 488,0.5,355,EPhys_180108_03_A02_M,P8S4_180109_355_A01,P8S4_180109_355_A01,A8S4_180112_06_F02,1082,12981,841.2,10094.4,328.068,513.132,61%,Pass,21,513.132,pass,RSC-140,1,Vip Gpc3 Slc18a3,4795,BIOCYTIN_180116_03_A02,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657966575,,63x go,image_qc_passed
180109,P8,4,Vip-IRES-Cre;Ai14-366688.05.02.02,None,,Cre+,15:56,16:23,1.083333333,VISp,3-Feb,42.9,Vip-IRES-Cre;Ai14-366688.05.02,2,2,,-30,-30,nucleus_absent,800,no,Cell Disappeared No Bubbles,0.983333333,3.333333333,10.26666667,4.8,,20180108,AiV2-50uM alexa 488,0.5,356,,P8S4_180109_356_A01,P8S4_180109_356_A01,A8S4_180112_06_G02,427,5129,205.8,2469.6,133.77,72.03,35%,Fail,21,72.03,fail,RSC-140,0.29108,n4,2094,BIOCYTIN_180116_03_A02,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657966575,,,
180109,P9,6,Vip-IRES-Cre;Ai14-366688.04.01.01,None,,Cre+,15:23,15:33,1.033333333,VISp,6b,40.9,Vip-IRES-Cre;Ai14-366688.04.01,4,4,,-18.3,-18.3,nucleus_present,1500,no,"Cell Dimmed No Bubbles Alexa fill visible
 
 Nucleated",0.566666667,2.85,12.45,5.1,,20180108,AiV2-50uM alexa 488,0.5,401,EPhys_180108_01_D06_M,P9S4_180109_401_A01,P9S4_180109_401_A01,A8S4_180112_06_D03,1443,17313,937,11244,431.02,505.98,54%,Pass,21,505.98,pass,RSC-140,1,Vip Lmo1 Fam159b,7178,BIOCYTIN_180116_01_D06,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657965873,,63x go,image_qc_passed
180109,P9,6,Vip-IRES-Cre;Ai14-366688.04.01.02,None,,Cre+,15:23,15:59,2.333333333,VISp,3-Feb,57.6,Vip-IRES-Cre;Ai14-366688.04.01,3,3,,-18.9,-18.9,nucleus_absent,4,no,"Cell Dimmed No Bubbles Alexa fill visible
 
 No Seal",0.566666667,1.45,11.21666667,5.1,,20180108,AiV2-50uM alexa 488,0.5,402,,P9S4_180109_402_A01,P9S4_180109_402_A01,A8S4_180112_06_E03,586,7033,364,4368,200.2,163.8,45%,Fail,21,163.8,fail,RSC-140,0.29108,n4,3898,BIOCYTIN_180116_01_D06,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657965873,,,
180109,PA,7,Chat-IRES-Cre-neo;Ai14-367631.05.02.01,None,,Cre+,10:41,11:03,2.7,VISp,3-Feb,37.2,Chat-IRES-Cre-neo;Ai14-367631.05.02,3,2,,-40,-40,nucleus_present,14.5,not_intentionally,"Cell Dimmed,Cell Swelled Medium Bubbles",2.183333333,1.8,10.16666667,5.5,Ended After C1 12,20180108,AiV2-50uM alexa 488,0.5,451,EPhys_180108_01_C05_M,PAS4_180109_451_A01,PAS4_180109_451_A01,A8S4_180112_06_B04,982,11778,538.4,6460.8,209.976,328.424,61%,Pass,21,328.424,pass,RSC-140,1,Vip Ptprt Pkp2,4828,BIOCYTIN_180116_01_C05,400000000,,,,qc,http://lims2/focal_plane_image_series?id=657963962,,63x go,image_qc_passed
180109,PA,7,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-367714.06.02.01,None,,Cre+,13:05,13:22,3.05,VISp,3-Feb,31,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-367714.06.02,3,2,,-27,-27,nucleus_present,1500,no,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Saw nucleus during end of extraction.",1.066666667,2.533333333,9.933333333,5.9,"Cell Depolarized,Rheobase Changed,Ended After C1 1, 16",20180108,AiV2-50uM alexa 488,0.5,452,EPhys_180108_01_D02_M,PAS4_180109_452_A01,PAS4_180109_452_A01,A8S4_180112_06_C04,1360,16319,751,9012,413.05,337.95,45%,Pass,21,337.95,pass,RSC-140,1,Pvalb Vipr2,5859,BIOCYTIN_180116_01_D02,400000000,,,,qc,http://lims2/focal_plane_image_series?id=657964032,,63x go,deferred
180109,PA,7,Pdyn-T2A-CreERT2;Ai14-367956.05.02.01,None,,Cre+,15:21,15:44,3.566666667,VISp,5,35.8,Pdyn-T2A-CreERT2;Ai14-367956.05.02,3,3,,-35,-35,nucleus_present,1500,no,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Unstable recording but saw nucleus at end of extraction.",2.033333333,2.183333333,11.56666667,5.3,"Patch/Cell Unstable,Patch Became Leaky,Cell Depolarized,Rheobase Changed,Ended After C1,'Wave of Death' Very unstable recording, was in WOD. 1",20180108,AiV2-50uM alexa 488,0.5,453,EPhys_180108_01_D05_M,PAS4_180109_453_A01,PAS4_180109_453_A01,A8S4_180112_06_D04,1381,16570,1074.4,12892.8,322.32,752.08,70%,Pass,21,752.08,pass,RSC-140,1,Sst Hpse Cbln4,7279,BIOCYTIN_180116_01_D05,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657965579,,63x no go,
180109,PB,2,Chat-IRES-Cre-neo;Ai14-367631.03.01.01,None,,Cre+,10:54,11:20,2.166666667,VISp,4,,Chat-IRES-Cre-neo;Ai14-367631.03.01,2,1,,-30,-30,nucleus_present,400,not_intentionally,,1.066666667,0.016666667,12.21666667,4,,20180108,AiV2-50uM alexa 488,0.5,501,Ephys_180108_01_D01_M,PBS4_180109_501_A01,PBS4_180109_501_A01,A8S4_180112_06_E04,1361,16330,922.5,11070,405.9,516.6,56%,Pass,21,516.6,pass,RSC-140,1,Vip Ptprt Pkp2,6383,BIOCYTIN_180116_01_D01,400000000,,,,processing,http://lims2/focal_plane_image_series?id=657964003,,,
180109,PB,2,Pdyn-T2A-CreERT2;Ai14-367956.03.01.01,None,,Cre+,15:44,15:50,1.15,VISp,5,54.2,Pdyn-T2A-CreERT2;Ai14-367956.03.01,4,4,,-30,-20,nucleus_present,2000,no,Small Bubbles,0.45,0.016666667,12.75,3.5,,20180108,AiV2-50uM alexa 488,0.5,502,EPhys_180108_03_A01_M,PBS4_180109_502_A01,PBS4_180109_502_A01,A8S4_180112_06_F04,1632,19589,975.8,11709.6,409.836,565.964,58%,Pass,21,565.964,pass,RSC-140,1,Sst Hpse Sema3c,7244,BIOCYTIN_180116_03_A01,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657966516,,63x no go,
180109,PB,2,Pdyn-T2A-CreERT2;Ai14-367956.03.01.02,None,,Cre+,15:44,16:10,1.2,VISp,4,71.8,Pdyn-T2A-CreERT2;Ai14-367956.03.01,3,2,,-30,-30,nucleus_present,1000,no,Fluorescence in Pipette,1,0,4.783333333,3.7,Access Resistance Increased,20180108,AiV2-50uM alexa 488,0.5,503,,PBS4_180109_503_A01,PBS4_180109_503_A01,A8S4_180112_06_G04,1638,19661,1131.1,13573.2,531.617,599.483,53%,Pass,21,599.483,pass,RSC-140,1,Sst Hpse Sema3c,6773,BIOCYTIN_180116_03_A01,539000000,,,,qc,http://lims2/focal_plane_image_series?id=657966516,,63x go,ready_for_dendrite_trace
180110,P9,6,Chrna2-Cre_OE25;Ai14-367171.04.01.01,None,,Cre+,9:52,10:05,1.883333333,VISp,5,69.3,Chrna2-Cre_OE25;Ai14-367171.04.01,4,4,Used ACSF 7 & 8 in place of ACSF 1 & 4; No WOD,-18.5,-18.5,nucleus_absent,2000,no,"No Bubbles Alexa fill visible
 
 Outside-Out",0.516666667,3.266666667,14.03333333,4.9,,20180109,AiV2-50uM alexa 488,0.5,401,EPhys_180108_03_A04_M,P9S4_180110_401_A01,P9S4_180110_401_A01,A8S4_180112_06_B06,1044,12525,347.7,4172.4,253.821,93.879,27%,Fail,21,93.879,fail,RSC-140,0.29108,n4,2467,BIOCYTIN_180116_03_A04,500000000,,,,processing,http://lims2/focal_plane_image_series?id=657967084,,,
180110,P9,6,Vip-IRES-Cre;Ai14-366689.05.01.01,None,,Cre+,13:03,13:12,1.466666667,VISp,3-Feb,62.2,Vip-IRES-Cre;Ai14-366689.05.01,4,2,,-18,-18,nucleus_present,9,intentionally,"No Bubbles,Solution in Pipette Shank Alexa fill not visible
 
 Nucleated",0.516666667,2.3,10.7,5,,20180109,AiV2-50uM alexa 488,0.5,402,EPhys_180108_03_B03_M,P9S4_180110_402_A01,P9S4_180110_402_A01,A8S4_180112_06_C06,975,11694,853.5,10242,238.98,614.52,72%,Pass,21,614.52,pass,RSC-140,1,Vip Ptprt Pkp2,5597,BIOCYTIN_180116_03_B03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968733,,63x no go,
180110,P9,6,Vip-IRES-Cre;Ai14-366689.05.01.02,None,,Cre+,13:03,13:32,1.8,VISp,4,62.4,Vip-IRES-Cre;Ai14-366689.05.01,3,2,,-23.1,-23.1,nucleus_present,6.5,intentionally,"Cell Dimmed No Bubbles Alexa fill not visible
 
 Nucleated",0.533333333,1.666666667,12.18333333,4.5,"Patch/Cell Unstable,Cell Depolarized cell died after second ramp sweep - tried to extract anyways",20180109,AiV2-50uM alexa 488,0.5,403,,P9S4_180110_403_A01,P9S4_180110_403_A01,A8S4_180112_06_D06,932,11189,491.2,5894.4,265.248,225.952,46%,Pass,21,225.952,pass,RSC-140,0.807433,n69,5301,BIOCYTIN_180116_03_B03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968733,,63x no go,
180110,P2,3,Chrna2-Cre_OE25;Ai14-367171.04.02.01,None,,Cre+,10:14,10:31,2.5,VISp,4,59.3,Chrna2-Cre_OE25;Ai14-367171.04.02,4,3,,-30,-30,nucleus_absent,10,no,Fluorescence in Pipette No Bubbles Alexa fill visible post experiment.,0.816666667,2.15,16.46666667,5.2,,20180109,AiV2-50uM alexa 488,0.5,51,EPhys_180108_03_B01_M,P2S4_180110_051_A01,P2S4_180110_051_A01,A8S4_180112_06_H04,1349,16185,410.3,4923.6,324.137,86.163,21%,Fail,21,86.163,fail,RSC-140,0.29108,n4,3021,BIOCYTIN_180116_03_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968327,,,
180110,P2,3,Chrna2-Cre_OE25;Ai14-367171.04.02.02,None,,Cre+,10:14,11:10,2.016666667,VISp,5,37.6,Chrna2-Cre_OE25;Ai14-367171.04.02,4,4,,-25,-25,nucleus_present,1000,intentionally,Fluorescence in Pipette No Bubbles Alexa fill visible post experiment.,0.783333333,2.133333333,15.9,5.2,,20180109,AiV2-50uM alexa 488,0.5,52,,P2S4_180110_052_A01,P2S4_180110_052_A01,A8S4_180112_06_A05,2114,25368,1346.2,16154.4,525.018,821.182,61%,Pass,21,821.182,pass,RSC-140,1,L5 IT VISp Batf3,6896,BIOCYTIN_180116_03_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968327,,63x no go,
180110,P2,3,Chrna2-Cre_OE25;Ai14-367171.04.02.03,None,,Cre+,10:14,11:42,1.666666667,VISp,4,42.8,Chrna2-Cre_OE25;Ai14-367171.04.02,3,4,,-30,-30,nucleus_present,1000,intentionally,Cell Swelled No Bubbles Alexa fill visible post experiment.,0.65,2.466666667,16.25,4.6,,20180109,AiV2-50uM alexa 488,0.5,53,,P2S4_180110_053_A01,P2S4_180110_053_A01,A8S4_180112_06_B05,1543,18518,1259.4,15112.8,365.226,894.174,71%,Pass,21,894.174,pass,RSC-140,0.861701,n30,6331,BIOCYTIN_180116_03_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968327,,63x go,deferred
180110,P2,3,Vip-IRES-Cre;Ai14-366689.04.01.01,None,,Cre+,13:07,13:26,2,VISp,5,80.9,Vip-IRES-Cre;Ai14-366689.04.01,3,3,,-20,-20,nucleus_absent,10,no,Fluorescence in Pipette No Bubbles Alexa fill not visible post experiment.,0.416666667,1.6,16.91666667,5.6,,20180109,AiV2-50uM alexa 488,0.5,54,EPhys_180108_03_B05_M,P2S4_180110_054_A01,P2S4_180110_054_A01,A8S4_180112_06_C05,2783,33391,1688.8,20265.6,793.736,895.064,53%,Pass,21,895.064,pass,RSC-140,1,Vip Arhgap36 Hmcn1,6017,BIOCYTIN_180116_03_B05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657969368,,63x no go,
180110,P2,3,Vip-IRES-Cre;Ai14-366689.04.01.02,None,,Cre+,13:07,13:59,2.533333333,VISp,3-Feb,25,Vip-IRES-Cre;Ai14-366689.04.01,4,4,,-25,-25,nucleus_present,1000,intentionally,Fluorescence in Pipette No Bubbles Alexa fill visible post experiment,0.5,2.4,18.43333333,4.9,,20180109,AiV2-50uM alexa 488,0.5,55,,P2S4_180110_055_A01,P2S4_180110_055_A01,A8S4_180112_06_D05,775,9301,536.3,6435.6,182.342,353.958,66%,Pass,21,353.958,pass,RSC-140,0.700977,n63,5626,BIOCYTIN_180116_03_B05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657969368,,,
180110,P2,3,Vip-IRES-Cre;Ai14-366689.04.01.03,None,,Cre+,13:07,14:42,2.433333333,VISp,3-Feb,34.5,Vip-IRES-Cre;Ai14-366689.04.01,3,3,,-25,-25,nucleus_present,3,intentionally,Fluorescence in Pipette Large Bubbles Alexa fill not visible post experiment.,0.75,1.533333333,15.48333333,4.5,Cell was too depolarized to run most C2 stimuli.,20180109,AiV2-50uM alexa 488,0.5,56,,P2S4_180110_056_A01,P2S4_180110_056_A01,A8S4_180112_06_E05,1185,14223,906.3,10875.6,326.268,580.032,64%,Pass,21,580.032,pass,RSC-140,1,Vip Pygm C1ql1,5879,BIOCYTIN_180116_03_B05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657969368,,63x no go,
180110,PB,2,Vip-IRES-Cre;Ai14-366689.04.02.01,None,,Cre+,10:49,10:53,2.5,VISp,4,63.5,Vip-IRES-Cre;Ai14-366689.04.02,4,3,,-30,-30,nucleus_present,1000,no,Medium Bubbles,1.05,0,6.366666667,3.6,Patch/Cell Unstable,20180109,AiV2-50uM alexa 488,0.5,501,EPhys_180108_03_A05_M,PBS4_180110_501_A01,PBS4_180110_501_A01,A8S4_180119_08_A01,1056,12666,689.9,8278.8,289.758,400.142,58%,Pass,21,400.142,pass,RSC-141,1,Vip Igfbp4 Mab21l1,8281,BIOCYTIN_180116_03_A05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657967792,,63x no go,
180110,PB,2,Vip-IRES-Cre;Ai14-366689.04.02.02,None,,Cre+,10:49,11:11,0.8,VISp,4,54.8,Vip-IRES-Cre;Ai14-366689.04.02,3,4,,-28,-28,nucleus_present,1000,not_intentionally,Cell Swelled,0.016666667,0.016666667,12,4.2,,20180109,,0.5,502,EPhys_180108_03_A05_M,PBS4_180110_502_A01,PBS4_180110_502_A01,A8S4_180119_08_B01,421,5053,284.2,3410.4,150.626,133.574,47%,Fail,21,133.574,fail,RSC-141,0.548225,n60,3692,BIOCYTIN_180116_03_A05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657967792,,,
180110,PA,7,Chrna2-Cre_OE25;Ai14-367171.05.02.01,None,,Cre+,10:15,10:40,4.3,VISp,5,,Chrna2-Cre_OE25;Ai14-367171.05.02,4,4,Used ASCF 7&8 instead of 1&4. No WOD in this slice after 2 hrs,-35,-35,nucleus_present,2000,no,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled,Too Deep Small Bubbles Nucleated, saw nucleus at end of extraction.",1.666666667,2.733333333,10.75,4.8,"Patch/Cell Unstable,Rheobase Changed,Ended After C1 1. 5",20180109,AiV2-50uM alexa 488,0.5,451,EPhys_180108_03_A06_M,PAS4_180110_451_A01,PAS4_180110_451_A01,A8S4_180112_06_E06,1930,23158,1521.1,18253.2,441.119,1079.981,71%,Pass,21,1079.981,pass,RSC-140,1,L5 IT VISp Batf3,7294,BIOCYTIN_180116_03_A06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968140,,63x no go,
180110,PA,7,Chrna2-Cre_OE25;Ai14-367171.05.02.02,None,,Cre+,10:15,11:39,2.45,VISp,5,,Chrna2-Cre_OE25;Ai14-367171.05.02,2,2,Used ASCF 7&8 instead of 1&4. No WOD in this slice after 2 hrs,-25,-25,nucleus_present,1000,no,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled Medium Bubbles Nucleated, saw nucleus at end of extraction.",1.633333333,2.8,9.683333333,4.6,"Cell Depolarized,Ended After C1 1, 17",20180109,AiV2-50uM alexa 488,0.5,452,,PAS4_180110_452_A01,PAS4_180110_452_A01,A8S4_180112_06_F06,1500,17995,1175.5,14106,293.875,881.625,75%,Pass,21,881.625,pass,RSC-140,0.714428,n91,6842,BIOCYTIN_180116_03_A06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657968140,,63x no go,
180110,PA,7,Vip-IRES-Cre;Ai14-366689.05.02.01,None,,Cre+,12:34,13:13,4.45,VISp,3-Feb,,Vip-IRES-Cre;Ai14-366689.05.02,3,2,Used ACSF 7 & 8 in place of ACSF 1 & 4. WOD visible after 1 hr,-25,-25,nucleus_present,6.5,not_intentionally,"Cell Dimmed,Cell Swelled Small Bubbles",1.1,3.3,9.75,4.3,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1,'Wave of Death',Rig/Software Problems 1",20180109,AiV2-50uM alexa 488,0.5,453,EPhys_180108_03_B02_M,PAS4_180110_453_A01,PAS4_180110_453_A01,A8S4_180112_06_G06,345,4140,167,2004,68.47,98.53,59%,Fail,21,98.53,fail,RSC-140,0,n3,2331,BIOCYTIN_180116_03_B02,500000000,,,,processing,http://lims2/focal_plane_image_series?id=657968395,,,
180110,PA,7,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.05.02.01,None,,Cre+,15:10,15:27,2.416666667,VISp,3-Feb,28.7,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.05.02,4,3,,-20,-20,nucleus_present,1000,no,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles",0.8,2.133333333,8.6,5.2,"Cell Depolarized,Ended After C1 1, 16",20180109,AiV2-50uM alexa 488,0.5,454,EPhys_180108_03_C01_M,PAS4_180110_454_A01,PAS4_180110_454_A01,A8S4_180112_06_H06,457,5487,394,4728,173.36,220.64,56%,Pass,21,220.64,pass,RSC-140,0.29108,n4,2825,BIOCYTIN_180116_03_C01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657971579,,,
180110,P8,4,Vip-IRES-Cre;Ai14-366689.03.02.01,None,,Cre+,13:00,13:15,1,VISp,3-Feb,43.7,Vip-IRES-Cre;Ai14-366689.03.02,3,3,,-30,-30,nucleus_absent,5,no,No Bubbles,0.866666667,2.983333333,9.966666667,3.9,,20180109,AiV2-50uM alexa 488,0.5,351,EPhys_180108_03_B04_M,P8S4_180110_351_A01,P8S4_180110_351_A01,A8S4_180112_06_F05,1248,14980,578.6,6943.2,381.876,196.724,34%,Fail,21,196.724,fail,RSC-140,0.548225,n60,4086,BIOCYTIN_180116_03_B04,500000000,,,,processing,http://lims2/focal_plane_image_series?id=657968978,,,
180110,P8,4,Vip-IRES-Cre;Ai14-366689.03.02.02,None,,Cre+,13:00,13:34,1.4,VISp,3-Feb,61.7,Vip-IRES-Cre;Ai14-366689.03.02,2,2,,-30,-30,nucleus_absent,1000,no,Fluorescence in Pipette No Bubbles,1.483333333,4.616666667,12.93333333,5.1,,20180109,AiV2-50uM alexa 488,0.5,352,,P8S4_180110_352_A01,P8S4_180110_352_A01,A8S4_180112_06_G05,955,11461,348.9,4186.8,261.675,87.225,25%,Fail,21,87.225,fail,RSC-140,0.434669,n59,2664,BIOCYTIN_180116_03_B04,500000000,,,,processing,http://lims2/focal_plane_image_series?id=657968978,,,
180110,P8,4,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.04.02.01,None,,Cre+,14:12,14:22,2.266666667,VISp,1,35.8,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.04.02,2,2,,-30,-30,nucleus_absent,100,no,No Bubbles,0.85,3.133333333,11.85,4.6,Patch Became Leaky,20180109,AiV2-50uM alexa 488,0.5,353,EPhys_180108_03_B06_M,P8S4_180110_353_A01,P8S4_180110_353_A01,A8S4_180112_06_H05,802,9625,307.6,3691.2,230.7,76.9,25%,Fail,21,76.9,fail,RSC-140,0,n3,1712,BIOCYTIN_180116_03_B06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657970304,,,
180110,P8,4,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.04.02.02,None,,Cre+,14:12,14:56,1.366666667,VISp,3-Feb,45.5,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-368792.04.02,2,3,,-25,-25,nucleus_present,1000,no,Cell Shrunk No Bubbles,0.616666667,2.433333333,11.2,3.7,,20180109,AiV2-50uM alexa 488,0.5,354,,P8S4_180110_354_A01,P8S4_180110_354_A01,A8S4_180112_06_A06,1174,14084,849.1,10189.2,331.149,517.951,61%,Pass,21,517.951,pass,RSC-140,0.650698,n61,6666,BIOCYTIN_180116_03_B06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657970304,,63x no go,
180111,P9,6,Chat-IRES-Cre-neo;Ai14-367632.04.01.01,None,,Cre+,10:12,10:22,1.516666667,VISp,3-Feb,73.5,Chat-IRES-Cre-neo;Ai14-367632.04.01,3,3,,-16.8,-16.8,nucleus_present,4000,no,"Cell Dimmed No Bubbles,Solution in Pipette Shank Alexa fill visible
 
 Nucleated",0.45,1.516666667,9.65,5.5,"Patch/Cell Unstable,Patch Became Leaky",20180110,AiV2-50uM alexa 488,0.5,401,EPhys_180108_03_C04_M,P9S4_180111_401_A01,P9S4_180111_401_A01,A8S4_180119_08_A02,1580,18959,1255.6,15067.2,364.124,891.476,71%,Pass,21,891.476,pass,RSC-141,0.898197,n74,8621,BIOCYTIN_180116_03_C04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657973312,,63x go,qc
180111,P9,6,Chat-IRES-Cre-neo;Ai14-367632.04.01.02,None,,Cre+,10:12,10:45,2.016666667,VISp,3-Feb,72.9,Chat-IRES-Cre-neo;Ai14-367632.04.01,2,3,,-18.3,-18.3,nucleus_present,3000,no,"Cell Dimmed No Bubbles,Solution in Pipette Shank Alexa fill visible
 
 Nucleated",0.35,2.5,10.05,4.6,Patch Became Leaky,20180110,AiV2-50uM alexa 488,0.5,402,,P9S4_180111_402_A01,P9S4_180111_402_A01,A8S4_180119_08_B02,1492,17898,1215,14580,328.05,886.95,73%,Pass,21,886.95,pass,RSC-141,1,Vip Ptprt Pkp2,9084,BIOCYTIN_180116_03_C04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657973312,,63x go,image_qc_passed
180111,PB,2,Chat-IRES-Cre-neo;Ai14-367632.03.01.01,None,,Cre+,10:15,10:22,3.1,VISp,4,56,Chat-IRES-Cre-neo;Ai14-367632.03.01,3,2,,-35,-35,nucleus_absent,100,not_intentionally,Cell Dimmed,0.716666667,0,15.16666667,3.3,,20180110,AiV2-50uM alexa 488,0.5,501,EPhys_180108_C03_M,PBS4_180111_501_A01,PBS4_180111_501_A01,A8S4_180119_08_D02,1254,15048,835.6,10027.2,459.58,376.02,45%,Pass,21,376.02,pass,RSC-141,1,Vip Ptprt Pkp2,8129,BIOCYTIN_180116_03_C03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=657972444,,63x no go,
