project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state
mIVSCC-MET,656829939,http://lims2/specimens?id=656829939,Chat-IRES-Cre-neo;Ai14-367631.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367631.04.02,EPhys_180108_01_C04_M,BIOCYTIN_180116_01_C04,400158140,P8S4_180109_351_A01,656829706,1/9/2018 18:38,1.753082624,V1 Coronal 107,auto_failed,A8S4_180112_06,failed,,367631,,,positive,VISp,,,,,,,657963346,processing,,,,http://lims2/focal_plane_image_series?id=657963346,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,656839029,http://lims2/specimens?id=656839029,Chat-IRES-Cre-neo;Ai14-367631.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367631.05.02,EPhys_180108_01_C05_M,BIOCYTIN_180116_01_C05,400158324,PAS4_180109_451_A01,656839014,1/9/2018 18:48,2.362490624,V1 Coronal 107,auto_failed,A8S4_180112_06,passed,,367631,,,positive,VISp4,,,,2614.111993,,,657963962,qc,psw,,,http://lims2/focal_plane_image_series?id=657963962,,63x go,63x imaging started,670468363,image_qc_passed,http://lims2/focal_plane_image_series?id=670468363,,,,,,,,,,,,,,,,,
mIVSCC-MET,657032658,http://lims2/specimens?id=657032658,Chat-IRES-Cre-neo;Ai14-367632.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.03.01,EPhys_180108_03_C03_M,BIOCYTIN_180116_03_C03,500367318,PBS4_180111_501_A01,657032643,1/11/2018 18:17,1.111839488,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,,VISp,,,,,,,657972444,qc,,,,http://lims2/focal_plane_image_series?id=657972444,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657033914,http://lims2/specimens?id=657033914,Chat-IRES-Cre-neo;Ai14-367632.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.03.02,EPhys_180108_03_C06_M,BIOCYTIN_180116_03_C06,500367870,P2S4_180111_051_A01,657033546,1/11/2018 18:26,2.331705856,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,dendrite type - NA,apical - NA,,,,657973890,qc,,,,http://lims2/focal_plane_image_series?id=657973890,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657048112,http://lims2/specimens?id=657048112,Chat-IRES-Cre-neo;Ai14-367632.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.03.02,EPhys_180108_03_C06_M,BIOCYTIN_180116_03_C06,500367870,P2S4_180111_052_A01,657048097,1/11/2018 19:03,4.181263872,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp2/3,,,,2977.937592,,,657973890,qc,s,,,http://lims2/focal_plane_image_series?id=657973890,,63x go,63x imaging started,675589465,image_qc_passed,http://lims2/focal_plane_image_series?id=675589465,,,,,,,,,,,,,,,,,
mIVSCC-MET,657032464,http://lims2/specimens?id=657032464,Chat-IRES-Cre-neo;Ai14-367632.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.04.01,EPhys_180108_03_C04_M,BIOCYTIN_180116_03_C04,500367502,P9S4_180111_401_A01,657032424,1/11/2018 18:17,3.012964608,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp2/3,,,,8347.450759,,,657973312,qc,s,,,http://lims2/focal_plane_image_series?id=657973312,,63x go,63x imaging started,678872058,rescanning,http://lims2/focal_plane_image_series?id=678872058,,,,,,,,,,,,,,,,,
mIVSCC-MET,657039903,http://lims2/specimens?id=657039903,Chat-IRES-Cre-neo;Ai14-367632.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.04.01,EPhys_180108_03_C04_M,BIOCYTIN_180116_03_C04,500367502,P9S4_180111_402_A01,657039698,1/11/2018 18:39,1.77864704,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,,,,,,657973312,qc,s,,,http://lims2/focal_plane_image_series?id=657973312,,63x go,63x imaging started,675553797,image_qc_passed,http://lims2/focal_plane_image_series?id=675553797,,,,,,,,,,,,,,,,,
mIVSCC-MET,657034159,http://lims2/specimens?id=657034159,Chat-IRES-Cre-neo;Ai14-367632.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.04.02,EPhys_180108_03_C02_M,BIOCYTIN_180116_03_C02,500366948,P8S4_180111_351_A01,657034014,1/11/2018 18:32,1.7583136,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,,,,,,657971687,qc,,,,http://lims2/focal_plane_image_series?id=657971687,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657048330,http://lims2/specimens?id=657048330,Chat-IRES-Cre-neo;Ai14-367632.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.05.01,EPhys_180108_03_D01_M,BIOCYTIN_180116_03_D01,500366028,PBS4_180111_502_A01,657048315,1/11/2018 19:18,1.232459264,V1 Coronal 107,auto_failed,A8S4_180119_08,failed,,367632,,,,VISp,,,,,,,657974916,qc,,,,http://lims2/focal_plane_image_series?id=657974916,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657052400,http://lims2/specimens?id=657052400,Chat-IRES-Cre-neo;Ai14-367632.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.05.01,EPhys_180108_03_D01_M,BIOCYTIN_180116_03_D01,500366028,PBS4_180111_503_A01,657052385,1/11/2018 19:48,1.788772096,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,,VISp2/3,,,,8852.0707,,,657974916,qc,s,,,http://lims2/focal_plane_image_series?id=657974916,,63x go,63x imaging started,676095253,image_qc_passed,http://lims2/focal_plane_image_series?id=676095253,,,,,,,,,,,,,,,,,
mIVSCC-MET,657054571,http://lims2/specimens?id=657054571,Chat-IRES-Cre-neo;Ai14-367632.05.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.05.01,EPhys_180108_03_D01_M,BIOCYTIN_180116_03_D01,500366028,PBS4_180111_504_A01,657054555,1/11/2018 20:20,1.548379904,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,,VISp2/3,,,,9017.964236,,,657974916,qc,s,,,http://lims2/focal_plane_image_series?id=657974916,,63x go,63x imaging started,676098272,image_qc_passed,http://lims2/focal_plane_image_series?id=676098272,,,,,,,,,,,,,,,,,
mIVSCC-MET,657048690,http://lims2/specimens?id=657048690,Chat-IRES-Cre-neo;Ai14-367632.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.05.02,EPhys_180108_03_D02_M,BIOCYTIN_180116_03_D02,500367134,P8S4_180111_352_A01,657048675,1/11/2018 19:21,1.557407744,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,dendrite type - NA,apical - NA,,,,657975444,qc,,,,http://lims2/focal_plane_image_series?id=657975444,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657052370,http://lims2/specimens?id=657052370,Chat-IRES-Cre-neo;Ai14-367632.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.05.02,EPhys_180108_03_D02_M,BIOCYTIN_180116_03_D02,500367134,P8S4_180111_353_A01,657052355,1/11/2018 19:45,2.118009472,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,,,,,,657975444,qc,,,,http://lims2/focal_plane_image_series?id=657975444,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657042607,http://lims2/specimens?id=657042607,Chat-IRES-Cre-neo;Ai14-367632.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367632.06.02,EPhys_180108_03_C05_M,BIOCYTIN_180116_03_C05,500367686,PAS4_180111_451_A01,657042592,1/11/2018 18:50,2.577747968,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367632,,,positive,VISp,,dendrite type - aspiny,apical - NA,,,,657973604,qc,,,,http://lims2/focal_plane_image_series?id=657973604,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657168576,http://lims2/specimens?id=657168576,Chat-IRES-Cre-neo;Ai14-367633.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.02.01,EPhys_180108_03_D04_M,BIOCYTIN_180116_03_D04,500366766,P9S4_180112_401_A01,657168527,,,V1 Coronal 107,qc,A8S4_180119_08,failed,,367633,,,positive,VISp,,,,,,,657977040,qc,,,,http://lims2/focal_plane_image_series?id=657977040,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657179762,http://lims2/specimens?id=657179762,Chat-IRES-Cre-neo;Ai14-367633.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.02.01,EPhys_180108_03_D04_M,BIOCYTIN_180116_03_D04,500366766,P9S4_180112_402_A01,657179697,1/12/2018 18:03,1.864187136,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,positive,VISp,,,,,,,657977040,qc,,,,http://lims2/focal_plane_image_series?id=657977040,,63x go,63x imaging started,676101356,rescanning,http://lims2/focal_plane_image_series?id=676101356,,,,,,,,,,,,,,,,,
mIVSCC-MET,657183709,http://lims2/specimens?id=657183709,Chat-IRES-Cre-neo;Ai14-367633.04.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.04.02,Ephys_180108_05_A01_M,BIOCYTIN_180116_05_A01,500366977,PBS4_180112_501_A01,657183563,1/12/2018 18:23,1.79609728,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,,VISp,,dendrite type - NA,apical - NA,,,,657978962,qc,,,,http://lims2/focal_plane_image_series?id=657978962,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657184390,http://lims2/specimens?id=657184390,Chat-IRES-Cre-neo;Ai14-367633.04.02.02,Cell,,not checked,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.04.02,Ephys_180108_05_A01_M,BIOCYTIN_180116_05_A01,500366977,PBS4_180112_502_A01,657184367,1/12/2018 18:50,1.33372544,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,,VISp4,,,,3891.612215,,,657978962,qc,s,,,http://lims2/focal_plane_image_series?id=657978962,,63x go,63x imaging started,676105296,image_qc_passed,http://lims2/focal_plane_image_series?id=676105296,,,,,,,,,,,,,,,,,
mIVSCC-MET,657185284,http://lims2/specimens?id=657185284,Chat-IRES-Cre-neo;Ai14-367633.04.02.03,Cell,,not checked,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.04.02,Ephys_180108_05_A01_M,BIOCYTIN_180116_05_A01,500366977,PBS4_180112_503_A01,657185256,1/12/2018 19:15,1.35414144,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,,VISp,,,,,,,657978962,qc,,,,http://lims2/focal_plane_image_series?id=657978962,,63x go,63x imaging started,676110787,image_qc_passed,http://lims2/focal_plane_image_series?id=676110787,,,,,,,,,,,,,,,,,
mIVSCC-MET,657185355,http://lims2/specimens?id=657185355,Chat-IRES-Cre-neo;Ai14-367633.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.01,EPhys_180108_05_A03_M,BIOCYTIN_180116_05_A03,500367345,PAS4_180112_453_A01,657185329,1/12/2018 19:14,1.713105024,V1 Coronal 107,auto_failed,A8S4_180119_08,passed,,367633,,,positive,VISp,,,,,,,657981124,qc,s,,,http://lims2/focal_plane_image_series?id=657981124,,63x go,63x imaging started,676626260,image_qc_passed,http://lims2/focal_plane_image_series?id=676626260,,,,,,,,,,,,,,,,,
mIVSCC-MET,657174269,http://lims2/specimens?id=657174269,Chat-IRES-Cre-neo;Ai14-367633.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.02,EPhys_180108_03_D05_M,BIOCYTIN_180116_03_D05,500366582,PAS4_180112_451_A01,657174167,,,V1 Coronal 107,qc,A8S4_180119_08,passed,,367633,,,not applicable,VISp,,,,,,,657977382,qc,,,,http://lims2/focal_plane_image_series?id=657977382,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657183369,http://lims2/specimens?id=657183369,Chat-IRES-Cre-neo;Ai14-367633.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.05.02,EPhys_180108_03_D05_M,BIOCYTIN_180116_03_D05,500366582,PAS4_180112_452_A01,657183349,1/12/2018 18:20,3.89276416,V1 Coronal 107,auto_failed,A8S4_180119_08,failed,,367633,,,positive,VISp,,,,,,,657977382,qc,,,,http://lims2/focal_plane_image_series?id=657977382,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657185883,http://lims2/specimens?id=657185883,Chat-IRES-Cre-neo;Ai14-367633.06.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367633.06.02,,,,PBS4_180112_504_A01,657185864,,,V1 Coronal 107,qc,A8S4_180119_08,failed,,367633,,,positive,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657737997,http://lims2/specimens?id=657737997,Chat-IRES-Cre-neo;Ai14-367634.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.04.02,EPhys_180115_03_A04_M,BIOCYTIN_180123_03_A04,500367897,PAS4_180118_456_A01,657737982,1/19/2018 1:39,6.788653056,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,positive,VISp,,dendrite type - NA,apical - NA,,,,660044440,qc,,,,http://lims2/focal_plane_image_series?id=660044440,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,657727121,http://lims2/specimens?id=657727121,Chat-IRES-Cre-neo;Ai14-367634.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.05.01,EPhys_180115_03_A03_M,BIOCYTIN_180123_03_A03,500366055,PAS4_180118_455_A01,657727106,1/19/2018 0:54,1.227507968,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,positive,VISp2/3,,,,7875.041248,,,660044414,qc,s,,,http://lims2/focal_plane_image_series?id=660044414,,63x go,63x imaging started,677320526,image_qc_passed,http://lims2/focal_plane_image_series?id=677320526,,,,,,,,,,,,,,,,,
mIVSCC-MET,657725630,http://lims2/specimens?id=657725630,Chat-IRES-Cre-neo;Ai14-367634.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-367634.05.02,EPhys_180115_03_A02_M,BIOCYTIN_180123_03_A02,500366609,PAS4_180118_454_A01,657725615,1/18/2018 23:20,7.132438528,V1 Coronal 107,auto_failed,A8S4_180125_06,passed,,367634,,,positive,VISpm5,,,,4282.907812,,,660044387,qc,s,,,http://lims2/focal_plane_image_series?id=660044387,,63x go,63x imaging started,677323186,image_qc_passed,http://lims2/focal_plane_image_series?id=677323186,,,,,,,,,,,,,,,,,
mIVSCC-MET,659436153,http://lims2/specimens?id=659436153,Chat-IRES-Cre-neo;Ai14-372433.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372433.05.02,EPhys_180129_01_B04_M,BIOCYTIN_180206_01_B04,500366350,PAS4_180129_452_A01,659436102,1/29/2018 23:06,0.190015344,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372433,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp2/3,,,,3077.571162,,,663422417,qc,s,,,http://lims2/focal_plane_image_series?id=663422417,,63x go,63x imaging started,678336439,image_qc_passed,http://lims2/focal_plane_image_series?id=678336439,,,,,,,,,,,,,,,,,
mIVSCC-MET,659454563,http://lims2/specimens?id=659454563,Chat-IRES-Cre-neo;Ai14-372434.03.01.01,Cell,,unknown,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372434.03.01,EPhys_180129_01_B05_M,BIOCYTIN_180206_01_B05,500367606,P2S4_180129_053_A01,659454547,1/30/2018 0:45,1.808836352,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372434,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663423432,qc,,,,http://lims2/focal_plane_image_series?id=663423432,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,659698727,http://lims2/specimens?id=659698727,Chat-IRES-Cre-neo;Ai14-372435.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372435.04.02,EPhys_180129_01_C06_M,BIOCYTIN_180206_01_C06,500366428,P8S4_180130_354_A01,659698674,1/30/2018 23:29,1.255812224,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372435,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663426877,rescanning,,,,http://lims2/focal_plane_image_series?id=663426877,,63x go,63x imaging started,678294036,deferred,http://lims2/focal_plane_image_series?id=678294036,,,,,,,,,,,,,,,,,
mIVSCC-MET,660055013,http://lims2/specimens?id=660055013,Chat-IRES-Cre-neo;Ai14-372436.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372436.03.01,EPhys_180129_02_B02_M,BIOCYTIN_180206_02_B02,500366443,P9S4_180131_403_A01,660054985,1/31/2018 23:42,2.434341632,V1 Coronal 107,auto_failed,A8S4_180202_06,passed,,372436,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,dendrite type - aspiny,apical - NA,,,,663434237,qc,,,,http://lims2/focal_plane_image_series?id=663434237,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660436536,http://lims2/specimens?id=660436536,Chat-IRES-Cre-neo;Ai14-372437.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.01,EPhys_180129_02_C01_M,BIOCYTIN_180206_02_C01,500363403,P1S4_180201_001_A01,660436372,2/1/2018 21:28,1.962067328,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,dendrite type - NA,apical - NA,,,,663436097,qc,,,,http://lims2/focal_plane_image_series?id=663436097,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660454584,http://lims2/specimens?id=660454584,Chat-IRES-Cre-neo;Ai14-372437.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.01,EPhys_180129_02_C01_M,BIOCYTIN_180206_02_C01,500363403,P1S4_180201_002_A01,660454432,2/1/2018 21:53,2.0662368,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp5,,,,2782.454734,,,663436097,qc,psw,,,http://lims2/focal_plane_image_series?id=663436097,,63x go,63x imaging started,691292027,image_qc_passed,http://lims2/focal_plane_image_series?id=691292027,,,,,,,,,,,,,,,,,
mIVSCC-MET,660465823,http://lims2/specimens?id=660465823,Chat-IRES-Cre-neo;Ai14-372437.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.04.02,EPhys_180129_02_C02_M,BIOCYTIN_180206_02_C02,500363219,P8S4_180201_352_A01,660465771,2/1/2018 21:53,1.05771328,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663436536,qc,,,,http://lims2/focal_plane_image_series?id=663436536,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660489024,http://lims2/specimens?id=660489024,Chat-IRES-Cre-neo;Ai14-372437.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.05.01,EPhys_180129_02_C04_M,BIOCYTIN_180206_02_C04,500362851,P1S4_180201_003_A01,660488961,,,V1 Coronal 107,qc,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663436633,qc,,,,http://lims2/focal_plane_image_series?id=663436633,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660430219,http://lims2/specimens?id=660430219,Chat-IRES-Cre-neo;Ai14-372437.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.05.02,EPhys_180129_02_B06_M,BIOCYTIN_180206_02_B06,500363587,P8S4_180201_351_A01,660430133,2/1/2018 21:16,1.571421184,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,dendrite type - aspiny,apical - NA,,,,663435363,qc,,,,http://lims2/focal_plane_image_series?id=663435363,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660485972,http://lims2/specimens?id=660485972,Chat-IRES-Cre-neo;Ai14-372437.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372437.06.01,EPhys_180129_02_C03_M,BIOCYTIN_180206_02_C03,500363035,PAS4_180201_452_A01,660485940,2/1/2018 23:10,2.346703872,V1 Coronal 107,auto_failed,A8S4_180206_06,failed,,372437,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663436576,processing,,,,http://lims2/focal_plane_image_series?id=663436576,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660894943,http://lims2/specimens?id=660894943,Chat-IRES-Cre-neo;Ai14-372438.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372438.04.01,EPhys_180129_04_A01_M,BIOCYTIN_180206_04_A01,500363589,P2S4_180202_052_A01,660894865,2/3/2018 0:50,4.561373184,V1 Coronal 107,auto_failed,A8S4_180206_06,failed,,372438,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663440941,qc,,,,http://lims2/focal_plane_image_series?id=663440941,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,660898270,http://lims2/specimens?id=660898270,Chat-IRES-Cre-neo;Ai14-372438.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-372438.04.01,EPhys_180129_04_A01_M,BIOCYTIN_180206_04_A01,500363589,P2S4_180202_053_A01,660898196,2/3/2018 1:21,3.272684032,V1 Coronal 107,auto_failed,A8S4_180206_06,passed,,372438,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,663440941,qc,,,,http://lims2/focal_plane_image_series?id=663440941,,63x go,63x imaging started,682751270,image_qc_passed,http://lims2/focal_plane_image_series?id=682751270,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296728,http://lims2/specimens?id=661296728,Chat-IRES-Cre-neo;Ai14-373623.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.01,EPhys_180205_01_C03_M,BIOCYTIN_180213_01_C03,539043439,P2S4_180205_055_A01,661296713,2/5/2018 23:54,6.096268288,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,665407345,qc,,,,http://lims2/focal_plane_image_series?id=665407345,check slide,63x go,63x imaging started,691315698,image_qc_passed,http://lims2/focal_plane_image_series?id=691315698,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296969,http://lims2/specimens?id=661296969,Chat-IRES-Cre-neo;Ai14-373623.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.01,EPhys_180205_01_C03_M,BIOCYTIN_180213_01_C03,539043439,P2S4_180205_056_A01,661296954,2/6/2018 0:37,3.8980352,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,665407345,qc,,,,http://lims2/focal_plane_image_series?id=665407345,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661288287,http://lims2/specimens?id=661288287,Chat-IRES-Cre-neo;Ai14-373623.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.02,EPhys_180205_01_B02_M,BIOCYTIN_180213_01_B02,535175253,PBS4_180205_504_A01,661288166,2/5/2018 22:15,1.148838528,V1 Coronal 107,auto_failed,A8S4_180208_08,failed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665400835,qc,,,,http://lims2/focal_plane_image_series?id=665400835,check slide,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,661293861,http://lims2/specimens?id=661293861,Chat-IRES-Cre-neo;Ai14-373623.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.04.02,EPhys_180205_01_B02_M,BIOCYTIN_180213_01_B02,535175253,PBS4_180205_505_A01,661293799,2/5/2018 22:43,2.117622784,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,VISp,,,,,,,665400835,qc,,,,http://lims2/focal_plane_image_series?id=665400835,,63x go,63x imaging started,682762772,deferred,http://lims2/focal_plane_image_series?id=682762772,,,,,,,,,,,,,,,,,
mIVSCC-MET,661296770,http://lims2/specimens?id=661296770,Chat-IRES-Cre-neo;Ai14-373623.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-373623.05.01,EPhys_180205_01_C02_M,BIOCYTIN_180213_01_C02,535157773,PAS4_180205_452_A01,661296753,2/6/2018 0:04,2.00843904,V1 Coronal 107,auto_failed,A8S4_180208_08,passed,,373623,Ai14(RCL-tdT),Chat-IRES-Cre-neo,positive,VISp,,,,,,,665405711,qc,,,,http://lims2/focal_plane_image_series?id=665405711,,,,,,,,,,,,,,,,,,,,,,,
