project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state,mip_link,depth_from_pia,1_2_NA_objective
mIVSCC-MET,724727090,http://lims2/specimens?id=724727090,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-403169.05.02.05,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-403169.05.02,EPhys_180723_02_A05_M,BIOCYTIN_180731_02_A05,500372772,,724727020,7/25/2018 20:15,3.836956416,V1 Coronal 90,auto_failed,,,,403169,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp,,,,,,,732395419,qc,,,,http://lims2/focal_plane_image_series?id=732395419,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,724802621,http://lims2/specimens?id=724802621,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-403169.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-403169.06.01,EPhys_180723_02_B03_M,BIOCYTIN_180731_02_B03,500372590,PAS4_180725_455_A01,724802605,7/25/2018 22:10,5.881837568,V1 Coronal 90,auto_failed,A8S4_180731_08,passed,,403169,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,2800.581428,,,732400788,qc,,,,http://lims2/focal_plane_image_series?id=732400788,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745765149,http://lims2/specimens?id=745765149,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.03.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.03.01,EPhys_180904_01_B05_M,BIOCYTIN_180911_01_B05,500377167,P8S4_180905_362_A01,745765062,21:57.1,1.523645568,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISpm4,,,,7199.810606,,,754619602,qc,,,,http://lims2/focal_plane_image_series?id=754619602,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745736817,http://lims2/specimens?id=745736817,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.03.02,EPhys_180904_01_B03_M,BIOCYTIN_180911_01_B03,500378752,P8S4_180905_361_A01,745736706,51:22.5,1.503602432,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp4,Layer4,,,3797.118696,,,754617348,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=754617348,,63x go,63x imaging started,768977785,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=768977785,,/allen/programs/celltypes/production/mousecelltypes/prod852/specimen_745736817/morphology_summary_791927213.png,/allen/programs/celltypes/production/mousecelltypes/prod852/specimen_745736817/high_res_morphology_summary_791927213.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod852/specimen_745736817/Calb2-IRES-Cre_Sst-IRES-FlpO_Ai65-411027.03.02.01_791927213_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod852/specimen_745736817/Calb2-IRES-Cre_Sst-IRES-FlpO_Ai65-411027.03.02.01_791927213_m.marker,,,http://lims2/siv?sub_image=769458094,299.1839547,
mIVSCC-MET,745633830,http://lims2/specimens?id=745633830,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.01,EPhys_180904_01_B01_M,BIOCYTIN_180911_01_B01,500378760,PAS4_180905_452_A01,745633815,31:51.2,-2.66977024,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp,,,,,,,754615027,qc,,,,http://lims2/focal_plane_image_series?id=754615027,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745638057,http://lims2/specimens?id=745638057,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.01,EPhys_180904_01_B01_M,BIOCYTIN_180911_01_B01,500378760,PAS4_180905_453_A01,745638041,02:19.0,2.728905984,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,7646.706111,,,754615027,qc,,,,http://lims2/focal_plane_image_series?id=754615027,check slide,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745632724,http://lims2/specimens?id=745632724,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_651_A01,745632709,01:42.5,5.69380608,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp5,,,,3448.257073,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,63x go,63x imaging started,781672924,deferred,http://lims2/focal_plane_image_series?id=781672924,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=775585714,,
mIVSCC-MET,745636919,http://lims2/specimens?id=745636919,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_652_A01,745636902,45:33.5,1.03152832,V1 Coronal 90,auto_failed,A8S4_180911_10,failed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp,,,,,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745638584,http://lims2/specimens?id=745638584,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_653_A01,745638568,21:51.6,2.594556416,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,3221.190005,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745656253,http://lims2/specimens?id=745656253,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_654_A01,745656238,08:44.1,2.689359104,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp4,,,,3832.205747,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,63x go,63x imaging started,781701325,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=781701325,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=775620777,,
mIVSCC-MET,745730865,http://lims2/specimens?id=745730865,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.05,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_655_A01,745730596,23:35.1,2.371130112,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,3230.210874,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,63x go,63x imaging started,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745764948,http://lims2/specimens?id=745764948,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.06,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_656_A01,745764726,17:16.5,1.162648192,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,2730.176584,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745790070,http://lims2/specimens?id=745790070,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.04.02.07,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.04.02,EPhys_180904_01_C01_M,BIOCYTIN_180911_01_C01,500377159,PES4_180905_657_A01,745789908,39:14.7,2.806174464,V1 Coronal 90,auto_failed,A8S4_180911_10,failed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp,,,,,,,754621970,qc,,,,http://lims2/focal_plane_image_series?id=754621970,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,745650081,http://lims2/specimens?id=745650081,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.05.02,EPhys_180904_01_B02_M,BIOCYTIN_180911_01_B02,500378756,P8S4_180905_359_A01,745649936,44:13.3,1.790497664,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISpm2/3,,,,4269.033505,,,754616378,qc,,,,http://lims2/focal_plane_image_series?id=754616378,,63x go,63x imaging started,775111318,qc,http://lims2/focal_plane_image_series?id=775111318,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=770101049,,
mIVSCC-MET,745657580,http://lims2/specimens?id=745657580,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411027.05.02,EPhys_180904_01_B02_M,BIOCYTIN_180911_01_B02,500378756,P8S4_180905_360_A01,745657546,12:31.0,2.444727808,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411027,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp5,,,,3835.973531,,,754616378,qc,,,,http://lims2/focal_plane_image_series?id=754616378,,63x go,63x imaging started,769684886,image_qc_passed,http://lims2/focal_plane_image_series?id=769684886,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=770099835,,
mIVSCC-MET,746206867,http://lims2/specimens?id=746206867,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411031.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411031.02.01,EPhys_180904_02_A01_M,BIOCYTIN_180911_02_A01,500378774,,746206705,25:40.2,3.237920256,V1 Coronal 90,auto_failed,,,,411031,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,,,,,,,,,754629356,qc,,,,http://lims2/focal_plane_image_series?id=754629356,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746219670,http://lims2/specimens?id=746219670,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411031.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411031.02.01,EPhys_180904_02_A01_M,BIOCYTIN_180911_02_A01,500378774,PES4_180906_652_A01,746219574,54:53.8,2.355160576,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411031,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp,,,,,,,754629356,qc,,,,http://lims2/focal_plane_image_series?id=754629356,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746221299,http://lims2/specimens?id=746221299,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411031.02.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411031.02.01,EPhys_180904_02_A01_M,BIOCYTIN_180911_02_A01,500378774,,746221284,13:51.9,1.95384576,V1 Coronal 90,auto_failed,,,,411031,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,,,,,,,,,754629356,qc,,,,http://lims2/focal_plane_image_series?id=754629356,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746257405,http://lims2/specimens?id=746257405,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411031.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411031.04.02,EPhys_180904_02_A06_M,BIOCYTIN_180911_02_A06,500379392,P8S4_180906_360_A01,746257237,07:11.5,3.2742016,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411031,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISpm5,,,,4080.208248,,,754634072,qc,,,,http://lims2/focal_plane_image_series?id=754634072,,63x go,63x imaging started,774495631,image_qc_passed,http://lims2/focal_plane_image_series?id=774495631,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=774965100,,
mIVSCC-MET,746257833,http://lims2/specimens?id=746257833,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411031.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411031.06.01,EPhys_180904_02_B02_M,BIOCYTIN_180911_02_B02,500379384,PES4_180906_654_A01,746257673,04:32.5,5.60944896,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411031,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISrl5,,,,8286.084023,,,754635023,qc,,,,http://lims2/focal_plane_image_series?id=754635023,,63x go,63x imaging started,775130252,image_qc_passed,http://lims2/focal_plane_image_series?id=775130252,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=775619881,,
mIVSCC-MET,746888848,http://lims2/specimens?id=746888848,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.04.01,EPhys_180904_02_C04_M,BIOCYTIN_180911_02_C04,500379443,PAS4_180907_453_A01,746888762,59:17.5,5.820199936,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp2/3,,,,8281.294979,,,754640435,qc,,,,http://lims2/focal_plane_image_series?id=754640435,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746909752,http://lims2/specimens?id=746909752,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.04.01,EPhys_180904_02_C04_M,BIOCYTIN_180911_02_C04,500379443,PAS4_180907_454_A01,746909709,21:30.5,2.628753152,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp5,,,,8948.575908,,,754640435,qc,,,,http://lims2/focal_plane_image_series?id=754640435,check slide,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746754997,http://lims2/specimens?id=746754997,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.04.02,EPhys_180904_02_B05_M,BIOCYTIN_180911_02_B05,500379463,P8S4_180907_353_A01,746754931,13:48.8,3.642239488,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp5,Layer5,,,3858.160247,,,754636884,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=754636884,,63x go,63x imaging started,774517075,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=774517075,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=775017101,,
mIVSCC-MET,746783056,http://lims2/specimens?id=746783056,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.04.02,EPhys_180904_02_B05_M,BIOCYTIN_180911_02_B05,500379463,P8S4_180907_354_A01,746782957,30:12.2,1.802027008,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISpm5,Layer5,,,4207.379639,,,754636884,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=754636884,,63x go,63x imaging started,774513048,image_qc_passed,http://lims2/focal_plane_image_series?id=774513048,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=774984838,,
mIVSCC-MET,746755089,http://lims2/specimens?id=746755089,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.05.01,EPhys_180904_02_C02_M,BIOCYTIN_180911_02_C02,500379451,PAS4_180907_451_A01,746755068,13:39.6,2.138485248,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp6a,,,,8381.891734,,,754639021,qc,,,,http://lims2/focal_plane_image_series?id=754639021,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746808380,http://lims2/specimens?id=746808380,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.05.01,EPhys_180904_02_C02_M,BIOCYTIN_180911_02_C02,500379451,PAS4_180907_452_A01,746808217,47:23.1,2.578564096,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,positive,VISp4,,,,8664.270354,,,754639021,qc,,,,http://lims2/focal_plane_image_series?id=754639021,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,746830863,http://lims2/specimens?id=746830863,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411033.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-411033.05.02,EPhys_180904_02_C03_M,BIOCYTIN_180911_02_C03,500379447,PBS4_180907_503_A01,746830848,05:26.1,3.95486592,V1 Coronal 90,auto_failed,A8S4_180911_10,passed,,411033,Ai65(RCFL-tdT),Calb2-IRES-Cre Sst-IRES-FlpO,,VISp,,,,,,,754639720,qc,,,,http://lims2/focal_plane_image_series?id=754639720,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,726006805,http://lims2/specimens?id=726006805,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-403443.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-403443.03.01,,,,PBS4_180727_NA_A01,726006714,7/27/2018 18:31,1.428167808,V1 Coronal 90,auto_failed,,,,403443,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,726081520,http://lims2/specimens?id=726081520,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-403443.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-403443.04.01,EPhys_180723_02_C03_M,BIOCYTIN_180731_02_C03,539040988,P9S4_180727_401_A01,726081306,7/27/2018 19:13,1.603266048,V1 Coronal 90,auto_failed,A8S4_180802_08,passed,,403443,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp2/3,,,,8215.195732,,,732407645,qc,,,,http://lims2/focal_plane_image_series?id=732407645,check slide,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,726119103,http://lims2/specimens?id=726119103,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-403443.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-403443.04.02,EPhys_180723_02_C04_M,BIOCYTIN_180731_02_C04,539040620,PBS4_180727_504_A01,726118932,7/27/2018 19:31,1.36772544,V1 Coronal 90,auto_failed,A8S4_180802_08,passed,,403443,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,,VISp2/3,,,,3342.134895,,,732408640,qc,,,,http://lims2/focal_plane_image_series?id=732408640,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,726138342,http://lims2/specimens?id=726138342,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-403443.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-403443.05.02,EPhys_180723_02_C05_M,BIOCYTIN_180731_02_C05,539040436,PAS4_180727_452_A01,726138179,7/27/2018 19:46,3.921612288,V1 Coronal 90,auto_failed,A8S4_180802_08,passed,,403443,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp2/3,,,,2885.291376,,,732409213,qc,,,,http://lims2/focal_plane_image_series?id=732409213,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,740892132,http://lims2/specimens?id=740892132,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-409345.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-409345.02.01,EPhys_180820_02_D06_M,BIOCYTIN_180828_02_D06,500377283,PES4_180822_655_A01,740892117,40:58.5,2.466752512,V1 Coronal 107,auto_failed,A8S4_180830_08,passed,,409345,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp1,,,,8688.237746,,,745358230,qc,,,,http://lims2/focal_plane_image_series?id=745358230,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,740893295,http://lims2/specimens?id=740893295,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-409345.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-409345.02.01,EPhys_180820_02_D06_M,BIOCYTIN_180828_02_D06,500377283,,740893280,58:49.8,3.301979136,V1 Coronal 107,auto_failed,,,,409345,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,,,,,,,,,745358230,qc,,,,http://lims2/focal_plane_image_series?id=745358230,,63x go,63x imaging started,767458051,qc,http://lims2/focal_plane_image_series?id=767458051,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=767981183,,
mIVSCC-MET,740874479,http://lims2/specimens?id=740874479,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-409345.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-409345.03.01,EPhys_180820_02_D01_M,BIOCYTIN_180828_02_D01,500377303,PES4_180822_654_A01,740874454,21:34.1,2.466549248,V1 Coronal 107,auto_failed,A8S4_180830_08,passed,,409345,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp,,,,,,,745358130,qc,,,,http://lims2/focal_plane_image_series?id=745358130,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,740873349,http://lims2/specimens?id=740873349,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-409345.03.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-409345.03.02,EPhys_180820_02_C05_M,BIOCYTIN_180828_02_C05,500376482,,740873315,04:34.3,1.70957696,V1 Coronal 107,auto_failed,,,,409345,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp,,,,,,,745358062,qc,,,,http://lims2/focal_plane_image_series?id=745358062,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,740875818,http://lims2/specimens?id=740875818,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-409345.03.02.02,Cell,,not flipped,http://lims2/specimens?search[name]=Cck-IRES-Cre%3BVip-IRES-FlpO%3BAi65-409345.03.02,EPhys_180820_02_C05_M,BIOCYTIN_180828_02_C05,500376482,P2S4_180822_054_A01,740875794,33:19.6,1.538636928,V1 Coronal 107,auto_failed,A8S4_180830_08,passed,,409345,Ai65(RCFL-tdT),Cck-IRES-Cre Vip-IRES-FlpO,positive,VISp2/3,,,,3055.450028,,,745358062,qc,,,,http://lims2/focal_plane_image_series?id=745358062,,63x go,63x imaging started,767540073,image_qc_passed,http://lims2/focal_plane_image_series?id=767540073,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=768215380,,
