project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state
T301x,519182044,http://lims2/specimens?id=519182044,Chat-IRES-Cre;Ai14-245956.06.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245956.06.01,Ephys_160516_02_A06_extraction_VER2,BIOCYTIN_160524_02_A06,535170213,P1S4_160518_004_A01,519181964,5/18/2016 10:58,1.373747456,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245956,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,dendrite type - aspiny,apical - NA,,,,521230345,qc,,,,http://lims2/focal_plane_image_series?id=521230345,,,,527754060,qc,http://lims2/focal_plane_image_series?id=527754060,,,,,,,,,,,,,,,
T301x,518644884,http://lims2/specimens?id=518644884,Chat-IRES-Cre;Ai14-245957.01.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.01.01,Ephys_160516_02_A03_extraction_VER2,BIOCYTIN_160524_02_A03,535170201,P1S4_160516_007_A01,518644794,5/16/2016 15:06,0.187390064,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,521230254,qc,,,,http://lims2/focal_plane_image_series?id=521230254,,,,,,,,,,,,,,,,,,,,,
T301x,518633612,http://lims2/specimens?id=518633612,Chat-IRES-Cre;Ai14-245957.02.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.02.01,Ephys_160516_02_A02_extraction_VER2,BIOCYTIN_160524_02_A02,535170197,P1S4_160516_005_A01,518633599,5/16/2016 13:44,1.193953024,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,521230224,qc,,,,http://lims2/focal_plane_image_series?id=521230224,,,,,,,,,,,,,,,,,,,,,
T301x,518644703,http://lims2/specimens?id=518644703,Chat-IRES-Cre;Ai14-245957.02.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.02.01,Ephys_160516_02_A02_extraction_VER2,BIOCYTIN_160524_02_A02,535170197,P1S4_160516_006_A01,518644619,5/16/2016 14:19,3.411940352,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,521230224,qc,,,,http://lims2/focal_plane_image_series?id=521230224,,,,,,,,,,,,,,,,,,,,,
T301x,518625283,http://lims2/specimens?id=518625283,Chat-IRES-Cre;Ai14-245957.06.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.06.01,Ephys_160516_02_A01_extraction_VER2,BIOCYTIN_160524_02_A01,535159395,P1S4_160516_001_A01,518625250,5/16/2016 11:24,3.85149696,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,dendrite type - aspiny,apical - NA,,,,521230193,qc,,,,http://lims2/focal_plane_image_series?id=521230193,,,,527765784,qc,http://lims2/focal_plane_image_series?id=527765784,,,,,,,,,,,,,,,
T301x,518627658,http://lims2/specimens?id=518627658,Chat-IRES-Cre;Ai14-245957.06.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.06.01,Ephys_160516_02_A01_extraction_VER2,BIOCYTIN_160524_02_A01,535159395,,518627588,5/16/2016 11:47,2.124241408,V1 Coronal 90,manual_failed,,,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,521230193,qc,,,,http://lims2/focal_plane_image_series?id=521230193,,,,,,,,,,,,,,,,,,,,,
T301x,518630322,http://lims2/specimens?id=518630322,Chat-IRES-Cre;Ai14-245957.06.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-245957.06.01,Ephys_160516_02_A01_extraction_VER2,BIOCYTIN_160524_02_A01,535159395,P1S4_160516_004_A01,518630281,5/16/2016 12:04,2.428238848,V1 Coronal 90,manual_failed,A3S4_160603,passed,,245957,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,521230193,qc,,,,http://lims2/focal_plane_image_series?id=521230193,,,,,,,,,,,,,,,,,,,,,
T301x,528543767,http://lims2/specimens?id=528543767,Chat-IRES-Cre;Ai14-256726.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256726.05.01,Ephys_160711_02_C01_Ver2(Extraction),BIOCYTIN_160719_02_C01,539035939,P2S4_160711_406_A01,528543751,7/12/2016 11:02,3.132546304,V1 Coronal 90,manual_failed,A3S4_160725,failed,,256726,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543441,qc,,,,http://lims2/focal_plane_image_series?id=530543441,,,,,,,,,,,,,,,,,,,,,
T301x,528561892,http://lims2/specimens?id=528561892,Chat-IRES-Cre;Ai14-256726.05.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256726.05.01,Ephys_160711_02_C01_Ver2(Extraction),BIOCYTIN_160719_02_C01,539035939,P2S4_160711_408_A01,528561319,7/12/2016 11:47,1.447564416,V1 Coronal 90,manual_failed,A3S4_160725,passed,,256726,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543441,qc,,,,http://lims2/focal_plane_image_series?id=530543441,,,,,,,,,,,,,,,,,,,,,
T301x,528306411,http://lims2/specimens?id=528306411,Chat-IRES-Cre;Ai14-256727.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256727.04.01,Ephys_160711_02_A04_Ver2(Extraction),BIOCYTIN_160719_02_A04,539035823,P2S4_160711_390_A01,528306393,7/11/2016 10:41,3.465392896,V1 Coronal 90,manual_failed,A3S4_160725,passed,,256727,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543085,qc,,,,http://lims2/focal_plane_image_series?id=530543085,,,,,,,,,,,,,,,,,,,,,
T301x,528323596,http://lims2/specimens?id=528323596,Chat-IRES-Cre;Ai14-256727.04.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256727.04.01,Ephys_160711_02_A04_Ver2(Extraction),BIOCYTIN_160719_02_A04,539035823,P2S4_160711_392_A01,528323295,7/11/2016 11:06,3.434395648,V1 Coronal 90,manual_failed,A3S4_160725,passed,,256727,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543085,qc,,,,http://lims2/focal_plane_image_series?id=530543085,,,,,,,,,,,,,,,,,,,,,
T301x,528331178,http://lims2/specimens?id=528331178,Chat-IRES-Cre;Ai14-256727.04.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256727.04.01,Ephys_160711_02_A04_Ver2(Extraction),BIOCYTIN_160719_02_A04,539035823,P2S4_160711_393_A01,528331057,7/11/2016 11:28,3.082425856,V1 Coronal 90,manual_failed,A3S4_160725,passed,,256727,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543085,qc,,,,http://lims2/focal_plane_image_series?id=530543085,,,,,,,,,,,,,,,,,,,,,
T301x,528345050,http://lims2/specimens?id=528345050,Chat-IRES-Cre;Ai14-256727.04.01.04,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-256727.04.01,Ephys_160711_02_A04_Ver2(Extraction),BIOCYTIN_160719_02_A04,539035823,P2S4_160711_394_A01,528345032,7/11/2016 11:52,1.336610816,V1 Coronal 90,manual_failed,A3S4_160725,passed,,256727,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,530543085,qc,,,,http://lims2/focal_plane_image_series?id=530543085,,,,,,,,,,,,,,,,,,,,,
T301x,534514760,http://lims2/specimens?id=534514760,Chat-IRES-Cre;Ai14-261745.03.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.03.01,Ephys_160801_03_D05_Ver2,BIOCYTIN_160810_03_D05,539032154,P3S4_160804_596_A01,534514498,8/4/2016 14:27,1.38497472,V1 Coronal 90,manual_failed,A3S4_160808,failed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298800,qc,,,,http://lims2/focal_plane_image_series?id=539298800,,,,,,,,,,,,,,,,,,,,,
T301x,535520916,http://lims2/specimens?id=535520916,Chat-IRES-Cre;Ai14-261745.03.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.03.01,Ephys_160801_03_D05_Ver2,BIOCYTIN_160810_03_D05,539032154,P3S4_160804_597_A01,535520797,8/4/2016 15:02,1.186631808,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298800,qc,,,,http://lims2/focal_plane_image_series?id=539298800,,,,,,,,,,,,,,,,,,,,,
T301x,534269871,http://lims2/specimens?id=534269871,Chat-IRES-Cre;Ai14-261745.03.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.03.02,Ephys_160801_03_D02_Ver2,BIOCYTIN_160810_03_D02,539032160,P3S4_160804_595_A01,534269857,8/4/2016 11:38,1.120234112,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298699,qc,,,,http://lims2/focal_plane_image_series?id=539298699,,,,,,,,,,,,,,,,,,,,,
T301x,534173088,http://lims2/specimens?id=534173088,Chat-IRES-Cre;Ai14-261745.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.04.01,Ephys_160801_03_D01_Ver2(Extraction),BIOCYTIN_160810_03_D01,539032156,P1S4_160804_583_A01,534172913,8/4/2016 10:49,2.245693952,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298664,qc,,,,http://lims2/focal_plane_image_series?id=539298664,,,,,,,,,,,,,,,,,,,,,
T301x,534189375,http://lims2/specimens?id=534189375,Chat-IRES-Cre;Ai14-261745.04.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.04.01,Ephys_160801_03_D01_Ver2(Extraction),BIOCYTIN_160810_03_D01,539032156,P1S4_160804_585_A01,534189276,8/4/2016 11:07,2.768065536,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298664,qc,,,,http://lims2/focal_plane_image_series?id=539298664,,,,,,,,,,,,,,,,,,,,,
T301x,534216733,http://lims2/specimens?id=534216733,Chat-IRES-Cre;Ai14-261745.04.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261745.04.01,Ephys_160801_03_D01_Ver2(Extraction),BIOCYTIN_160810_03_D01,539032156,P1S4_160804_586_A01,534215945,8/4/2016 11:19,1.120509312,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261745,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298664,qc,,,,http://lims2/focal_plane_image_series?id=539298664,,,,,,,,,,,,,,,,,,,,,
T301x,531982248,http://lims2/specimens?id=531982248,Chat-IRES-Cre;Ai14-261746.03.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.03.01,Ephys_160801_03_B06_Ver2(Extraction),BIOCYTIN_160810_03_B06,539032180,P1S4_160803_567_A01,531981994,8/3/2016 10:57,2.656990464,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,dendrite type - sparsely spiny,apical - NA,,,,539298278,qc,psw,,,http://lims2/focal_plane_image_series?id=539298278,,63x go,,589277853,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=589277853,,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod116/specimen_531982248/Chat-IRES-Cre_Ai14-261746.03.01.01_626123685_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod116/specimen_531982248/Chat-IRES-Cre_Ai14-261746.03.01.01_626123685_m.marker,,
T301x,532018950,http://lims2/specimens?id=532018950,Chat-IRES-Cre;Ai14-261746.03.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.03.01,Ephys_160801_03_B06_Ver2(Extraction),BIOCYTIN_160810_03_B06,539032180,P1S4_160803_569_A01,532018779,8/3/2016 11:16,1.513656704,V1 Coronal 90,manual_failed,A3S4_160808,failed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298278,qc,,,,http://lims2/focal_plane_image_series?id=539298278,,,,,,,,,,,,,,,,,,,,,
T301x,532073260,http://lims2/specimens?id=532073260,Chat-IRES-Cre;Ai14-261746.03.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.03.01,Ephys_160801_03_B06_Ver2(Extraction),BIOCYTIN_160810_03_B06,539032180,P1S4_160803_570_A01,532070202,8/3/2016 11:40,1.301456128,V1 Coronal 90,manual_failed,A3S4_160808,failed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298278,qc,,,,http://lims2/focal_plane_image_series?id=539298278,,,,,,,,,,,,,,,,,,,,,
T301x,532086177,http://lims2/specimens?id=532086177,Chat-IRES-Cre;Ai14-261746.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.05.01,Ephys_160801_03_C01_Ver2,BIOCYTIN_160810_03_C01,539032184,P3S4_160803_577_A01,532086164,8/3/2016 11:51,,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298312,qc,,,,http://lims2/focal_plane_image_series?id=539298312,,,,,,,,,,,,,,,,,,,,,
T301x,532153048,http://lims2/specimens?id=532153048,Chat-IRES-Cre;Ai14-261746.05.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.05.01,Ephys_160801_03_C01_Ver2,BIOCYTIN_160810_03_C01,539032184,P3S4_160803_578_A01,532153018,8/3/2016 12:21,,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298312,qc,,,,http://lims2/focal_plane_image_series?id=539298312,,,,,,,,,,,,,,,,,,,,,
T301x,532189570,http://lims2/specimens?id=532189570,Chat-IRES-Cre;Ai14-261746.05.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.05.01,Ephys_160801_03_C01_Ver2,BIOCYTIN_160810_03_C01,539032184,P3S4_160803_579_A01,532188776,8/3/2016 12:43,2.481085696,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298312,qc,,,,http://lims2/focal_plane_image_series?id=539298312,,,,,,,,,,,,,,,,,,,,,
T301x,532355349,http://lims2/specimens?id=532355349,Chat-IRES-Cre;Ai14-261746.06.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261746.06.02,Ephys_160801_03_C02_Ver2,BIOCYTIN_160810_03_C02,539035593,,532355316,8/3/2016 14:09,1.690759168,V1 Coronal 90,manual_failed,,,,261746,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298392,qc,,,,http://lims2/focal_plane_image_series?id=539298392,,,,,,,,,,,,,,,,,,,,,
T301x,531410305,http://lims2/specimens?id=531410305,Chat-IRES-Cre;Ai14-261747.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261747.04.01,Ephys_160801_03_B02_Ver2(Extraction),BIOCYTIN_160810_03_B02,539031843,P1S4_160802_555_A01,531410278,8/2/2016 10:36,1.205816064,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261747,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298026,qc,,,,http://lims2/focal_plane_image_series?id=539298026,,,,,,,,,,,,,,,,,,,,,
T301x,531436515,http://lims2/specimens?id=531436515,Chat-IRES-Cre;Ai14-261747.04.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261747.04.01,Ephys_160801_03_B02_Ver2(Extraction),BIOCYTIN_160810_03_B02,539031843,P1S4_160802_557_A01,531436395,8/2/2016 11:12,1.176453504,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261747,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298026,qc,,,,http://lims2/focal_plane_image_series?id=539298026,,,,,,,,,,,,,,,,,,,,,
T301x,531451023,http://lims2/specimens?id=531451023,Chat-IRES-Cre;Ai14-261747.04.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261747.04.01,Ephys_160801_03_B02_Ver2(Extraction),BIOCYTIN_160810_03_B02,539031843,P1S4_160802_558_A01,531450885,8/2/2016 11:33,2.936710656,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261747,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298026,qc,,,,http://lims2/focal_plane_image_series?id=539298026,,,,,,,,,,,,,,,,,,,,,
T301x,531462316,http://lims2/specimens?id=531462316,Chat-IRES-Cre;Ai14-261747.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261747.05.01,Ephys_160801_03_B03_Ver2(Extraction),BIOCYTIN_160810_03_B03,539031839,P3S4_160802_563_A01,531462278,8/2/2016 11:51,1.288393856,V1 Coronal 90,manual_failed,A3S4_160808b,passed,,261747,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298134,qc,,,,http://lims2/focal_plane_image_series?id=539298134,,,,,,,,,,,,,,,,,,,,,
T301x,531484504,http://lims2/specimens?id=531484504,Chat-IRES-Cre;Ai14-261747.05.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261747.05.01,Ephys_160801_03_B03_Ver2(Extraction),BIOCYTIN_160810_03_B03,539031839,P3S4_160802_564_A01,531484488,8/2/2016 12:51,1.227306496,V1 Coronal 90,manual_failed,A3S4_160808,failed,,261747,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539298134,qc,,,,http://lims2/focal_plane_image_series?id=539298134,,,,,,,,,,,,,,,,,,,,,
T301x,531338940,http://lims2/specimens?id=531338940,Chat-IRES-Cre;Ai14-261748.03.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.03.01,Ephys_160801_03_A02_Ver2(Extraction),BIOCYTIN_160810_03_A02,539036049,P3S4_160801_549_A01,531338908,8/1/2016 11:17,2.221866496,V1 Coronal 90,manual_failed,A3S4_160802,failed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297781,qc,,,,http://lims2/focal_plane_image_series?id=539297781,,,,,,,,,,,,,,,,,,,,,
T301x,531341220,http://lims2/specimens?id=531341220,Chat-IRES-Cre;Ai14-261748.03.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.03.01,Ephys_160801_03_A02_Ver2(Extraction),BIOCYTIN_160810_03_A02,539036049,P3S4_160801_550_A01,531341203,8/1/2016 12:11,0.285936832,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297781,qc,,,,http://lims2/focal_plane_image_series?id=539297781,,63x go,,642904109,processing,http://lims2/focal_plane_image_series?id=642904109,,,,,,,,,,,,,,,
T301x,531331969,http://lims2/specimens?id=531331969,Chat-IRES-Cre;Ai14-261748.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.04.01,Ephys_160801_03_A01_Ver2(Extraction),BIOCYTIN_160810_03_A01,539036041,P1S4_160801_537_A01,531331944,8/1/2016 10:42,1.129252352,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297750,qc,,,,http://lims2/focal_plane_image_series?id=539297750,,,,,,,,,,,,,,,,,,,,,
T301x,531336235,http://lims2/specimens?id=531336235,Chat-IRES-Cre;Ai14-261748.04.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.04.01,Ephys_160801_03_A01_Ver2(Extraction),BIOCYTIN_160810_03_A01,539036041,P1S4_160801_539_A01,531336222,8/1/2016 11:05,0.87230272,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297750,qc,,,,http://lims2/focal_plane_image_series?id=539297750,,,,,,,,,,,,,,,,,,,,,
T301x,531339571,http://lims2/specimens?id=531339571,Chat-IRES-Cre;Ai14-261748.04.01.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.04.01,Ephys_160801_03_A01_Ver2(Extraction),BIOCYTIN_160810_03_A01,539036041,P1S4_160801_540_A01,531339555,8/1/2016 11:38,1.15650944,V1 Coronal 90,manual_failed,A3S4_160802,failed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297750,qc,,,,http://lims2/focal_plane_image_series?id=539297750,,,,,,,,,,,,,,,,,,,,,
T301x,531342587,http://lims2/specimens?id=531342587,Chat-IRES-Cre;Ai14-261748.05.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.05.02,Ephys_160801_03_A06_Ver2(Extraction),BIOCYTIN_160810_03_A06,539031851,P1S4_160801_541_A01,531342572,8/1/2016 13:33,1.100591232,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297909,qc,,,,http://lims2/focal_plane_image_series?id=539297909,,,,,,,,,,,,,,,,,,,,,
T301x,531343413,http://lims2/specimens?id=531343413,Chat-IRES-Cre;Ai14-261748.05.02.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.05.02,Ephys_160801_03_A06_Ver2(Extraction),BIOCYTIN_160810_03_A06,539031851,P1S4_160801_542_A01,531343364,8/1/2016 14:04,0.982207104,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297909,qc,,,,http://lims2/focal_plane_image_series?id=539297909,,,,,,,,,,,,,,,,,,,,,
T301x,531344649,http://lims2/specimens?id=531344649,Chat-IRES-Cre;Ai14-261748.05.02.03,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.05.02,Ephys_160801_03_A06_Ver2(Extraction),BIOCYTIN_160810_03_A06,539031851,P1S4_160801_543_A01,531344631,8/1/2016 14:38,2.128484864,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297909,qc,,,,http://lims2/focal_plane_image_series?id=539297909,,,,,,,,,,,,,,,,,,,,,
T301x,531346940,http://lims2/specimens?id=531346940,Chat-IRES-Cre;Ai14-261748.05.02.04,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.05.02,Ephys_160801_03_A06_Ver2(Extraction),BIOCYTIN_160810_03_A06,539031851,P1S4_160801_544_A01,531346909,8/1/2016 15:16,1.638176384,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297909,qc,,,,http://lims2/focal_plane_image_series?id=539297909,,,,,,,,,,,,,,,,,,,,,
T301x,531348913,http://lims2/specimens?id=531348913,Chat-IRES-Cre;Ai14-261748.05.02.05,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.05.02,Ephys_160801_03_A06_Ver2(Extraction),BIOCYTIN_160810_03_A06,539031851,P1S4_160801_545_A01,531348899,8/1/2016 15:46,1.551632256,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297909,qc,,,,http://lims2/focal_plane_image_series?id=539297909,,,,,,,,,,,,,,,,,,,,,
T301x,531345441,http://lims2/specimens?id=531345441,Chat-IRES-Cre;Ai14-261748.06.02.01,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.06.02,Ephys_160801_03_B01_Ver2(Extracton),BIOCYTIN_160810_03_B01,539031847,P3S4_160801_551_A01,531345426,8/1/2016 14:26,1.949174272,V1 Coronal 90,manual_failed,A3S4_160802,passed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297936,qc,,,,http://lims2/focal_plane_image_series?id=539297936,,,,,,,,,,,,,,,,,,,,,
T301x,531348533,http://lims2/specimens?id=531348533,Chat-IRES-Cre;Ai14-261748.06.02.02,Cell,,not flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre%3BAi14-261748.06.02,Ephys_160801_03_B01_Ver2(Extracton),BIOCYTIN_160810_03_B01,539031847,P3S4_160801_552_A01,531348519,8/1/2016 15:37,1.222933504,V1 Coronal 90,manual_failed,A3S4_160802,failed,,261748,Ai14(RCL-tdT),Chat-IRES-Cre-neo,,,,,,,,,539297936,qc,,,,http://lims2/focal_plane_image_series?id=539297936,,,,,,,,,,,,,,,,,,,,,
T301x,565865224,http://lims2/specimens?id=565865224,Chat-IRES-Cre-neo;Ai14-294475.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-294475.02.01,EPhys_170116_02_D05_M,,,P6S4_170120_252_A01,565865204,1/20/2017 13:45,1.269042432,V1 Coronal 90,manual_failed,A3S4_170126,failed,,294475,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T301x,565871060,http://lims2/specimens?id=565871060,Chat-IRES-Cre-neo;Ai14-294475.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Chat-IRES-Cre-neo%3BAi14-294475.02.01,EPhys_170116_02_D05_M,,,P6S4_170120_253_A01,565871039,1/20/2017 14:48,1.264356224,V1 Coronal 90,manual_failed,A3S4_170126,failed,,294475,Ai14(RCL-tdT),Chat-IRES-Cre-neo,cre reporter negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
